Id,Label
0.0,Huskies_F6
1.0,Opponent2_F1
2.0,Opponent2_D4
3.0,Opponent2_D6
4.0,Huskies_D4
5.0,Huskies_D1
6.0,Huskies_F2
7.0,Huskies_D1
8.0,Opponent2_D4
9.0,Opponent2_M1
10.0,Opponent2_D2
11.0,Opponent2_M1
12.0,Opponent2_D4
13.0,Opponent2_M4
14.0,Opponent2_D2
15.0,Opponent2_M4
16.0,Opponent2_D2
17.0,Opponent2_D4
18.0,Opponent2_D6
19.0,Opponent2_D4
20.0,Opponent2_M4
21.0,Opponent2_M1
22.0,Opponent2_G1
23.0,Opponent2_D6
24.0,Opponent2_M1
25.0,Opponent2_F1
26.0,Opponent2_M2
27.0,Opponent2_M4
28.0,Opponent2_D1
29.0,Opponent2_D2
30.0,Opponent2_M3
31.0,Huskies_F1
32.0,Opponent2_D1
33.0,Opponent2_M4
34.0,Opponent2_F1
35.0,Opponent2_M4
36.0,Opponent2_F3
37.0,Opponent2_M2
38.0,Opponent2_D6
39.0,Opponent2_M2
40.0,Huskies_D4
41.0,Huskies_D3
42.0,Huskies_D8
43.0,Huskies_F6
44.0,Opponent2_D6
45.0,Opponent2_M2
46.0,Opponent2_D6
47.0,Opponent2_M3
48.0,Opponent2_M4
49.0,Opponent2_M3
50.0,Opponent2_D4
51.0,Opponent2_M2
52.0,Opponent2_D2
53.0,Opponent2_M4
54.0,Opponent2_M1
55.0,Opponent2_M2
56.0,Opponent2_M1
57.0,Opponent2_M4
58.0,Opponent2_M1
59.0,Opponent2_M3
60.0,Opponent2_M1
61.0,Opponent2_F1
62.0,Opponent2_M1
63.0,Opponent2_M2
64.0,Opponent2_M1
65.0,Opponent2_D6
66.0,Opponent2_M3
67.0,Opponent2_D2
68.0,Opponent2_M4
69.0,Opponent2_M1
70.0,Opponent2_D6
71.0,Opponent2_M2
72.0,Opponent2_F1
73.0,Opponent2_M2
74.0,Opponent2_D4
75.0,Opponent2_D2
76.0,Opponent2_M4
77.0,Opponent2_D4
78.0,Opponent2_M1
79.0,Opponent2_D4
80.0,Huskies_D3
81.0,Opponent2_D6
82.0,Huskies_D3
83.0,Huskies_D1
84.0,Opponent2_D6
85.0,Opponent2_D4
86.0,Huskies_F5
87.0,Huskies_D8
88.0,Opponent2_M3
89.0,Opponent2_M4
90.0,Opponent2_G1
91.0,Opponent2_M2
92.0,Opponent2_M4
93.0,Opponent2_D1
94.0,Opponent2_M4
95.0,Opponent2_D2
96.0,Opponent2_M1
97.0,Opponent2_F1
98.0,Opponent2_M4
99.0,Opponent2_M1
100.0,Opponent2_M4
101.0,Opponent2_D4
102.0,Opponent2_D2
103.0,Opponent2_M3
104.0,Opponent2_F1
105.0,Opponent2_F3
106.0,Opponent2_D6
107.0,Opponent2_M1
108.0,Opponent2_D6
109.0,Opponent2_M1
110.0,Opponent2_F3
111.0,Opponent2_M1
112.0,Opponent2_M2
113.0,Opponent2_D2
114.0,Opponent2_M4
115.0,Opponent2_D2
116.0,Opponent2_M4
117.0,Opponent2_D4
118.0,Opponent2_M1
119.0,Opponent2_D4
120.0,Opponent2_M4
121.0,Opponent2_D6
122.0,Opponent2_G1
123.0,Opponent2_M1
124.0,Opponent2_F3
125.0,Opponent2_M1
126.0,Opponent2_M2
127.0,Opponent2_M3
128.0,Opponent2_M1
129.0,Opponent2_M2
130.0,Opponent2_M1
131.0,Opponent2_D6
132.0,Opponent2_M3
133.0,Opponent2_M2
134.0,Opponent2_M1
135.0,Opponent2_M2
136.0,Opponent2_M1
137.0,Opponent2_D2
138.0,Opponent2_M4
139.0,Opponent2_D2
140.0,Opponent2_F1
141.0,Opponent2_D4
142.0,Opponent2_D6
143.0,Opponent2_M1
144.0,Opponent2_F1
145.0,Opponent2_M2
146.0,Opponent2_F1
147.0,Opponent2_M2
148.0,Opponent2_F1
149.0,Opponent2_D6
150.0,Opponent2_M2
151.0,Opponent2_M3
152.0,Opponent2_M3
153.0,Opponent2_M3
154.0,Opponent2_F3
155.0,Opponent2_M4
156.0,Opponent2_D2
157.0,Opponent2_D4
158.0,Opponent2_D2
159.0,Opponent2_M4
160.0,Opponent2_D2
161.0,Opponent2_D6
162.0,Opponent2_D4
163.0,Opponent2_M4
164.0,Opponent2_F3
165.0,Opponent2_D2
166.0,Opponent2_M4
