Distance,EventDestination_x,EventDestination_y,EventOrigin_x,EventOrigin_y,EventSubType,EventTime,MatchPeriod,Source,Target
6.32,54.0,52.0,48.0,50.0,Simple pass,1.53,1,Opponent1_M4,Opponent1_M3
14.32,12.0,63.0,18.0,50.0,Head pass,5.36,1,Huskies_D3,Huskies_G1
31.62,30.0,89.0,12.0,63.0,Hand pass,10.17,1,Huskies_G1,Huskies_D8
13.0,25.0,77.0,30.0,89.0,Simple pass,12.62,1,Huskies_D8,Huskies_D3
34.01,11.0,46.0,25.0,77.0,Simple pass,15.41,1,Huskies_D3,Huskies_G1
26.4,32.0,62.0,11.0,46.0,Simple pass,19.4,1,Huskies_G1,Huskies_M1
30.15,35.0,92.0,32.0,62.0,Simple pass,23.27,1,Huskies_M1,Huskies_D8
7.0,40.0,46.0,33.0,46.0,Simple pass,42.21,1,Huskies_D1,Huskies_M1
12.37,37.0,34.0,40.0,46.0,Simple pass,43.49,1,Huskies_M1,Huskies_D1
29.07,39.0,5.0,37.0,34.0,Simple pass,46.65,1,Huskies_D1,Huskies_D4
16.12,31.0,19.0,39.0,5.0,Simple pass,48.47,1,Huskies_D4,Huskies_D1
33.14,34.0,52.0,31.0,19.0,Simple pass,50.74,1,Huskies_D1,Huskies_M1
16.03,33.0,68.0,34.0,52.0,Simple pass,55.28,1,Huskies_M1,Huskies_D3
17.26,36.0,85.0,33.0,68.0,Simple pass,58.32,1,Huskies_D3,Huskies_F2
9.43,31.0,77.0,36.0,85.0,Simple pass,58.49,1,Huskies_F2,Huskies_D3
37.2,9.0,47.0,31.0,77.0,Simple pass,63.22,1,Huskies_D3,Huskies_G1
22.67,26.0,32.0,9.0,47.0,Simple pass,68.73,1,Huskies_G1,Huskies_D1
9.49,29.0,41.0,26.0,32.0,Simple pass,71.22,1,Huskies_D1,Huskies_F2
31.78,36.0,72.0,29.0,41.0,Simple pass,72.91,1,Huskies_F2,Huskies_D3
61.03,26.0,85.0,45.0,27.0,High pass,78.61,1,Opponent1_M2,Opponent1_M4
32.31,14.0,55.0,26.0,85.0,Smart pass,86.04,1,Opponent1_M4,Opponent1_M3
27.66,6.0,94.0,12.0,67.0,Simple pass,88.8,1,Huskies_M1,Huskies_D8
21.19,11.0,90.0,31.0,83.0,Simple pass,118.05,1,Opponent1_M4,Opponent1_M3
4.47,9.0,94.0,11.0,90.0,Simple pass,120.63,1,Opponent1_M3,Opponent1_D5
42.15,56.0,16.0,72.0,55.0,Simple pass,182.81,1,Opponent1_D3,Opponent1_M3
22.67,39.0,31.0,56.0,16.0,Simple pass,186.65,1,Opponent1_M3,Opponent1_M2
26.31,35.0,5.0,39.0,31.0,Simple pass,187.85,1,Opponent1_M2,Opponent1_D6
22.56,40.0,27.0,35.0,5.0,Simple pass,188.7,1,Opponent1_D6,Opponent1_M3
16.55,47.0,42.0,40.0,27.0,Simple pass,190.73,1,Opponent1_M3,Opponent1_M5
37.66,84.0,49.0,47.0,42.0,Launch,193.44,1,Opponent1_M5,Opponent1_G1
21.1,30.0,84.0,28.0,63.0,Head pass,283.49,1,Huskies_D1,Huskies_D3
4.12,29.0,80.0,30.0,84.0,Simple pass,285.52,1,Huskies_D3,Huskies_D8
18.38,28.0,92.0,41.0,79.0,Head pass,287.43,1,Opponent1_M5,Opponent1_M4
6.71,29.0,89.0,32.0,83.0,Simple pass,291.97,1,Huskies_F2,Huskies_D3
49.77,10.0,43.0,29.0,89.0,Simple pass,294.43,1,Huskies_D3,Huskies_G1
17.12,27.0,41.0,10.0,43.0,Simple pass,300.43,1,Huskies_G1,Huskies_D1
36.4,32.0,63.0,42.0,98.0,Simple pass,313.1,1,Huskies_D8,Huskies_D3
30.07,30.0,33.0,32.0,63.0,Simple pass,317.12,1,Huskies_D3,Huskies_D4
17.12,32.0,50.0,30.0,33.0,Simple pass,319.94,1,Huskies_D4,Huskies_D1
13.93,45.0,45.0,32.0,50.0,Simple pass,323.97,1,Huskies_D1,Huskies_M1
27.31,56.0,20.0,45.0,45.0,Simple pass,326.16,1,Huskies_M1,Huskies_M4
11.4,59.0,9.0,56.0,20.0,Simple pass,328.75,1,Huskies_M4,Huskies_D4
11.18,67.0,5.0,72.0,15.0,Simple pass,346.07,1,Huskies_F5,Huskies_D4
14.32,64.0,19.0,67.0,5.0,Simple pass,347.13,1,Huskies_D4,Huskies_M1
16.03,65.0,35.0,64.0,19.0,Simple pass,348.37,1,Huskies_M1,Huskies_F2
27.66,59.0,62.0,65.0,35.0,Simple pass,349.5,1,Huskies_F2,Huskies_D3
31.06,61.0,93.0,59.0,62.0,Simple pass,352.6,1,Huskies_D3,Huskies_D8
7.07,68.0,92.0,75.0,91.0,Simple pass,441.55,1,Huskies_F5,Huskies_F2
36.4,58.0,57.0,68.0,92.0,Simple pass,442.88,1,Huskies_F2,Huskies_M1
9.06,49.0,58.0,58.0,57.0,Simple pass,446.31,1,Huskies_M1,Huskies_D1
32.39,44.0,90.0,49.0,58.0,Simple pass,450.79,1,Huskies_D1,Huskies_D3
59.54,57.0,10.0,65.0,69.0,Simple pass,490.05,1,Opponent1_M6,Opponent1_D6
21.93,66.0,30.0,57.0,10.0,Simple pass,496.31,1,Opponent1_D6,Opponent1_D4
49.5,31.0,65.0,66.0,30.0,High pass,500.88,1,Opponent1_D4,Opponent1_F4
18.11,31.0,57.0,33.0,75.0,Simple pass,510.12,1,Opponent1_M4,Opponent1_M5
38.28,10.0,25.0,31.0,57.0,High pass,511.14,1,Opponent1_M5,Opponent1_D6
24.7,67.0,92.0,46.0,79.0,Simple pass,539.8,1,Huskies_D3,Huskies_F6
15.23,73.0,78.0,67.0,92.0,Simple pass,543.43,1,Huskies_F6,Huskies_M4
8.06,87.0,92.0,95.0,93.0,Simple pass,561.02,1,Huskies_F2,Huskies_F5
40.36,61.0,95.0,88.0,65.0,Simple pass,565.71,1,Opponent1_M3,Opponent1_M4
34.48,17.0,52.0,27.0,85.0,Simple pass,575.59,1,Opponent1_M4,Opponent1_F4
1.41,76.0,98.0,77.0,97.0,Simple pass,625.99,1,Huskies_M1,Huskies_D8
