Id,Label
0.0,Opponent19_F1
1.0,Huskies_M6
2.0,Huskies_D2
3.0,Opponent19_D3
4.0,Opponent19_D2
5.0,Opponent19_M1
6.0,Opponent19_D2
7.0,Opponent19_F1
8.0,Opponent19_M2
9.0,Huskies_M4
10.0,Opponent19_M1
11.0,Huskies_M12
12.0,Huskies_D5
13.0,Huskies_M12
14.0,Opponent19_D3
15.0,Opponent19_M1
16.0,Opponent19_F2
17.0,Opponent19_M3
18.0,Opponent19_D1
19.0,Opponent19_M1
20.0,Opponent19_F1
21.0,Opponent19_M3
22.0,Opponent19_D1
23.0,Opponent19_F1
24.0,Opponent19_D1
25.0,Opponent19_M3
26.0,Opponent19_F1
27.0,Opponent19_D1
28.0,Opponent19_M1
29.0,Huskies_M6
30.0,Huskies_D5
31.0,Opponent19_M1
32.0,Opponent19_M3
33.0,Opponent19_D1
34.0,Opponent19_F1
35.0,Opponent19_D1
36.0,Huskies_D1
37.0,Huskies_G1
38.0,Huskies_D6
39.0,Opponent19_D3
40.0,Opponent19_D2
41.0,Opponent19_D1
42.0,Opponent19_D3
43.0,Opponent19_D4
44.0,Opponent19_M1
45.0,Opponent19_M2
46.0,Opponent19_D3
47.0,Opponent19_D1
48.0,Opponent19_M2
49.0,Opponent19_D3
50.0,Opponent19_D4
51.0,Opponent19_M4
52.0,Opponent19_F2
53.0,Opponent19_D4
54.0,Huskies_G1
55.0,Huskies_D6
56.0,Huskies_M3
57.0,Opponent19_M1
58.0,Opponent19_M4
59.0,Opponent19_M2
60.0,Opponent19_D1
61.0,Opponent19_M3
62.0,Huskies_D6
63.0,Opponent19_M1
64.0,Opponent19_D3
65.0,Opponent19_M1
66.0,Opponent19_D1
67.0,Huskies_D6
68.0,Opponent19_M2
69.0,Opponent19_D2
70.0,Opponent19_D4
71.0,Opponent19_M4
72.0,Huskies_D1
73.0,Opponent19_F1
74.0,Opponent19_M1
75.0,Opponent19_F1
76.0,Opponent19_D1
77.0,Opponent19_M2
78.0,Huskies_G1
79.0,Huskies_M3
80.0,Huskies_D5
81.0,Huskies_M3
82.0,Huskies_M6
83.0,Huskies_D5
84.0,Huskies_M6
85.0,Huskies_M6
86.0,Huskies_D5
87.0,Huskies_D2
88.0,Huskies_D6
89.0,Huskies_D6
90.0,Huskies_M4
91.0,Huskies_D2
92.0,Huskies_M4
93.0,Huskies_M6
94.0,Huskies_D1
95.0,Huskies_M6
96.0,Huskies_M12
97.0,Huskies_M4
98.0,Huskies_M3
99.0,Huskies_D7
100.0,Huskies_D6
101.0,Huskies_D2
102.0,Huskies_D1
103.0,Huskies_D7
104.0,Huskies_M4
105.0,Huskies_D7
106.0,Huskies_M3
107.0,Huskies_M12
108.0,Huskies_D7
