Distance,EventDestination_x,EventDestination_y,EventOrigin_x,EventOrigin_y,EventSubType,EventTime,MatchPeriod,Source,Target
34.71,74.0,76.0,51.0,50.0,Simple pass,3.22,1,Opponent14_M4,Opponent14_D2
33.02,47.0,95.0,74.0,76.0,Simple pass,6.07,1,Opponent14_D2,Opponent14_D5
12.08,28.0,89.0,39.0,94.0,Simple pass,12.57,1,Opponent14_D5,Opponent14_F1
17.26,36.0,96.0,39.0,79.0,Simple pass,13.71,1,Huskies_M3,Huskies_D8
25.08,40.0,67.0,42.0,92.0,Simple pass,19.34,1,Opponent14_D5,Opponent14_M3
23.02,41.0,90.0,40.0,67.0,Simple pass,22.3,1,Opponent14_M3,Opponent14_D5
65.8,60.0,27.0,41.0,90.0,High pass,24.23,1,Opponent14_D5,Opponent14_D6
22.09,58.0,49.0,60.0,27.0,Simple pass,29.42,1,Opponent14_D6,Opponent14_M3
23.77,52.0,26.0,58.0,49.0,Simple pass,30.94,1,Opponent14_M3,Opponent14_M5
4.12,53.0,22.0,52.0,26.0,Simple pass,32.39,1,Opponent14_M5,Opponent14_D6
21.1,35.0,33.0,53.0,22.0,Simple pass,34.87,1,Opponent14_D6,Opponent14_F1
36.88,7.0,9.0,35.0,33.0,Simple pass,36.72,1,Opponent14_F1,Opponent14_M5
35.51,13.0,44.0,7.0,9.0,Cross,39.32,1,Opponent14_M5,Opponent14_M1
21.84,28.0,21.0,34.0,42.0,Head pass,85.35,1,Huskies_D3,Huskies_D10
11.05,27.0,10.0,28.0,21.0,Simple pass,89.15,1,Huskies_D10,Huskies_M3
7.62,30.0,3.0,27.0,10.0,Simple pass,93.66,1,Huskies_M3,Huskies_D10
21.02,31.0,24.0,30.0,3.0,Simple pass,94.78,1,Huskies_D10,Huskies_D3
43.05,33.0,67.0,31.0,24.0,Simple pass,97.13,1,Huskies_D3,Huskies_D1
16.64,61.0,75.0,52.0,89.0,Simple pass,103.99,1,Huskies_D1,Huskies_M1
11.4,72.0,78.0,61.0,75.0,Simple pass,107.62,1,Huskies_M1,Huskies_F4
19.0,72.0,97.0,72.0,78.0,Simple pass,110.76,1,Huskies_F4,Huskies_D8
15.81,76.0,75.0,89.0,66.0,Simple pass,120.59,1,Huskies_D8,Huskies_M4
26.63,61.0,25.0,76.0,47.0,Simple pass,213.86,1,Opponent14_D4,Opponent14_M4
42.2,71.0,66.0,61.0,25.0,Simple pass,215.51,1,Opponent14_M4,Opponent14_D4
1.0,63.0,65.0,63.0,66.0,Simple pass,222.75,1,Opponent14_D4,Opponent14_M4
10.2,73.0,67.0,63.0,65.0,Simple pass,224.5,1,Opponent14_M4,Opponent14_D4
16.49,89.0,63.0,73.0,67.0,Simple pass,226.67,1,Opponent14_D4,Opponent14_G2
12.81,28.0,59.0,36.0,49.0,Head pass,232.64,1,Huskies_D3,Huskies_D1
11.4,35.0,50.0,28.0,59.0,Head pass,233.76,1,Huskies_D1,Huskies_M3
9.06,36.0,41.0,35.0,50.0,Simple pass,237.29,1,Huskies_M3,Huskies_D3
19.65,41.0,22.0,36.0,41.0,Simple pass,238.67,1,Huskies_D3,Huskies_D4
31.95,23.0,32.0,34.0,62.0,Simple pass,242.55,1,Opponent14_M1,Opponent14_F1
10.0,37.0,91.0,29.0,85.0,Simple pass,267.71,1,Opponent14_M5,Opponent14_D2
15.0,37.0,76.0,37.0,91.0,Simple pass,268.41,1,Opponent14_D2,Opponent14_M4
10.63,23.0,87.0,31.0,94.0,Simple pass,293.0,1,Opponent14_D5,Opponent14_M5
13.0,35.0,91.0,30.0,79.0,Simple pass,296.03,1,Opponent14_F1,Opponent14_D5
6.71,41.0,88.0,35.0,91.0,Simple pass,299.8,1,Opponent14_D5,Opponent14_D2
20.62,13.0,86.0,8.0,66.0,Head pass,319.77,1,Huskies_D1,Huskies_D8
26.42,6.0,97.0,19.0,74.0,Simple pass,324.08,1,Opponent14_M4,Opponent14_D5
10.44,32.0,76.0,22.0,79.0,Head pass,331.73,1,Huskies_M4,Huskies_F4
15.13,48.0,45.0,46.0,60.0,Simple pass,337.06,1,Opponent14_M3,Opponent14_D6
31.05,40.0,75.0,48.0,45.0,Head pass,338.23,1,Opponent14_D6,Opponent14_D2
15.13,25.0,73.0,40.0,75.0,Simple pass,340.78,1,Opponent14_D2,Opponent14_F1
10.05,76.0,22.0,77.0,12.0,Head pass,380.57,1,Opponent14_D1,Opponent14_M3
18.87,55.0,18.0,71.0,8.0,Simple pass,383.61,1,Huskies_M1,Huskies_D10
17.0,70.0,10.0,55.0,18.0,Simple pass,387.19,1,Huskies_D10,Huskies_M1
17.0,70.0,27.0,70.0,10.0,Simple pass,389.81,1,Huskies_M1,Huskies_F4
19.72,53.0,37.0,70.0,27.0,Simple pass,390.85,1,Huskies_F4,Huskies_M3
35.9,22.0,64.0,57.0,56.0,Simple pass,395.96,1,Opponent14_M1,Opponent14_F1
34.89,71.0,82.0,87.0,51.0,Simple pass,413.76,1,Opponent14_G2,Opponent14_D2
26.68,65.0,56.0,71.0,82.0,Simple pass,415.76,1,Opponent14_D2,Opponent14_M4
41.05,67.0,15.0,65.0,56.0,Simple pass,418.38,1,Opponent14_M4,Opponent14_D6
30.27,37.0,11.0,67.0,15.0,Simple pass,421.28,1,Opponent14_D6,Opponent14_M5
27.8,59.0,28.0,37.0,11.0,Simple pass,422.8,1,Opponent14_M5,Opponent14_M3
23.54,54.0,51.0,59.0,28.0,Simple pass,424.66,1,Opponent14_M3,Opponent14_M4
32.02,46.0,82.0,54.0,51.0,Simple pass,426.8,1,Opponent14_M4,Opponent14_D2
14.42,38.0,94.0,46.0,82.0,Simple pass,431.29,1,Opponent14_D2,Opponent14_D5
25.06,37.0,74.0,25.0,96.0,Simple pass,440.81,1,Opponent14_D5,Opponent14_M4
37.48,43.0,37.0,37.0,74.0,Simple pass,444.98,1,Opponent14_M4,Opponent14_M5
17.0,35.0,22.0,43.0,37.0,Simple pass,449.48,1,Opponent14_M5,Opponent14_D1
23.71,46.0,43.0,35.0,22.0,Simple pass,452.74,1,Opponent14_D1,Opponent14_M3
21.26,60.0,59.0,46.0,43.0,Simple pass,455.32,1,Opponent14_M3,Opponent14_D4
34.67,41.0,88.0,60.0,59.0,Simple pass,460.45,1,Opponent14_D4,Opponent14_D2
22.47,20.0,80.0,41.0,88.0,Simple pass,464.24,1,Opponent14_D2,Opponent14_D5
25.32,45.0,76.0,20.0,80.0,Simple pass,466.36,1,Opponent14_D5,Opponent14_M4
24.52,50.0,52.0,45.0,76.0,Simple pass,469.03,1,Opponent14_M4,Opponent14_M3
