Id,Label
0.0,Opponent17_F3
1.0,Opponent17_D5
2.0,Opponent17_M3
3.0,Opponent17_F4
4.0,Huskies_D1
5.0,Huskies_M12
6.0,Huskies_M1
7.0,Huskies_F2
8.0,Huskies_D8
9.0,Huskies_D3
10.0,Huskies_D1
11.0,Huskies_M3
12.0,Huskies_D1
13.0,Huskies_F5
14.0,Opponent17_M7
15.0,Huskies_G1
16.0,Huskies_D3
17.0,Huskies_D4
18.0,Huskies_D1
19.0,Huskies_D3
20.0,Huskies_D1
21.0,Huskies_M1
22.0,Opponent17_D2
23.0,Opponent17_M1
24.0,Opponent17_F4
25.0,Opponent17_M1
26.0,Huskies_G1
27.0,Huskies_D8
28.0,Huskies_D3
29.0,Huskies_M3
30.0,Huskies_M12
31.0,Huskies_D4
32.0,Huskies_D1
33.0,Huskies_D3
34.0,Huskies_M3
35.0,Huskies_F2
36.0,Huskies_D1
37.0,Huskies_D4
38.0,Huskies_F5
39.0,Opponent17_M1
40.0,Opponent17_F3
41.0,Huskies_G1
42.0,Opponent17_D1
43.0,Opponent17_D3
44.0,Opponent17_M1
45.0,Huskies_D4
46.0,Huskies_M3
47.0,Huskies_D4
48.0,Huskies_D1
49.0,Huskies_D3
50.0,Huskies_D1
51.0,Huskies_D4
52.0,Huskies_M3
53.0,Huskies_D4
54.0,Huskies_D1
55.0,Huskies_D3
56.0,Huskies_M1
57.0,Opponent17_M3
58.0,Huskies_D1
59.0,Huskies_G1
60.0,Huskies_D1
61.0,Huskies_M3
62.0,Huskies_D4
63.0,Opponent17_M2
64.0,Opponent17_M2
65.0,Huskies_F6
66.0,Opponent17_D3
67.0,Huskies_F6
68.0,Opponent17_D3
69.0,Opponent17_D5
70.0,Opponent17_D1
71.0,Opponent17_G2
72.0,Opponent17_M2
73.0,Huskies_D1
74.0,Huskies_D4
75.0,Huskies_M3
76.0,Huskies_D4
77.0,Huskies_D1
78.0,Huskies_D3
79.0,Opponent17_M7
80.0,Opponent17_D5
81.0,Opponent17_D3
82.0,Opponent17_F4
83.0,Huskies_G1
84.0,Huskies_D1
85.0,Huskies_G1
86.0,Huskies_D3
87.0,Opponent17_M3
88.0,Huskies_G1
89.0,Huskies_D1
90.0,Huskies_D4
91.0,Huskies_D1
92.0,Huskies_D3
93.0,Huskies_F6
94.0,Opponent17_D3
95.0,Opponent17_D3
96.0,Opponent17_F4
97.0,Opponent17_M1
98.0,Huskies_M3
99.0,Huskies_D4
100.0,Huskies_M1
101.0,Opponent17_F4
102.0,Opponent17_F3
103.0,Opponent17_M3
104.0,Huskies_D1
105.0,Huskies_M1
106.0,Huskies_F6
107.0,Huskies_M12
108.0,Huskies_D4
109.0,Huskies_M3
110.0,Opponent17_D1
111.0,Opponent17_M2
112.0,Opponent17_G2
113.0,Opponent17_D3
114.0,Opponent17_M3
115.0,Opponent17_D3
116.0,Huskies_D4
117.0,Huskies_F2
118.0,Huskies_M3
119.0,Huskies_M3
120.0,Huskies_F5
121.0,Huskies_M12
122.0,Huskies_D4
123.0,Huskies_M12
124.0,Huskies_M3
125.0,Huskies_D4
126.0,Huskies_D4
127.0,Huskies_M1
128.0,Huskies_M3
129.0,Huskies_D3
130.0,Huskies_F6
131.0,Huskies_D8
132.0,Huskies_D3
133.0,Huskies_D1
134.0,Huskies_M1
135.0,Huskies_D1
136.0,Opponent17_M7
137.0,Opponent17_F3
138.0,Huskies_G1
139.0,Opponent17_D2
140.0,Huskies_M3
141.0,Huskies_F2
142.0,Opponent17_D5
143.0,Huskies_D8
144.0,Huskies_F2
145.0,Huskies_D3
146.0,Huskies_D1
147.0,Huskies_D4
148.0,Huskies_D1
149.0,Huskies_D3
150.0,Opponent17_M2
151.0,Huskies_D3
152.0,Opponent17_D5
153.0,Huskies_M12
154.0,Huskies_M1
155.0,Huskies_M3
156.0,Huskies_M1
157.0,Huskies_D8
158.0,Opponent17_M2
159.0,Opponent17_F3
160.0,Opponent17_M2
161.0,Huskies_M3
162.0,Huskies_M1
163.0,Huskies_M3
164.0,Huskies_D4
165.0,Huskies_M3
166.0,Huskies_M12
167.0,Huskies_F2
168.0,Opponent17_M7
169.0,Huskies_F5
170.0,Huskies_F2
171.0,Huskies_D1
172.0,Huskies_D4
173.0,Huskies_F5
174.0,Huskies_D8
175.0,Huskies_F6
176.0,Huskies_F5
177.0,Huskies_F2
178.0,Huskies_M3
179.0,Huskies_D4
180.0,Huskies_M1
181.0,Huskies_F5
182.0,Opponent17_M7
183.0,Opponent17_M1
184.0,Opponent17_M7
185.0,Opponent17_F3
186.0,Opponent17_F4
187.0,Huskies_D3
188.0,Huskies_M3
189.0,Huskies_D1
190.0,Huskies_M12
191.0,Huskies_D4
192.0,Huskies_D1
193.0,Huskies_D3
194.0,Huskies_D1
195.0,Huskies_M1
196.0,Huskies_M3
197.0,Huskies_M1
198.0,Huskies_M12
199.0,Huskies_D4
200.0,Opponent17_D1
201.0,Huskies_D4
202.0,Huskies_M3
203.0,Huskies_D1
204.0,Opponent17_G2
205.0,Opponent17_D5
206.0,Opponent17_D3
207.0,Huskies_M3
208.0,Huskies_D8
209.0,Huskies_D3
210.0,Huskies_G1
211.0,Huskies_D1
212.0,Huskies_F2
213.0,Huskies_M3
