Id,Label
0.0,Huskies_M8
1.0,Huskies_D1
2.0,Huskies_D3
3.0,Opponent3_D1
4.0,Opponent3_D4
5.0,Opponent3_D5
6.0,Opponent3_D2
7.0,Opponent3_M3
8.0,Opponent3_D2
9.0,Opponent3_M3
10.0,Opponent3_F2
11.0,Opponent3_F4
12.0,Opponent3_M4
13.0,Opponent3_F2
14.0,Opponent3_D4
15.0,Opponent3_M5
16.0,Opponent3_D4
17.0,Opponent3_D1
18.0,Opponent3_G1
19.0,Opponent3_D2
20.0,Opponent3_D1
21.0,Opponent3_F2
22.0,Opponent3_D1
23.0,Opponent3_M5
24.0,Opponent3_D5
25.0,Opponent3_D1
26.0,Opponent3_M2
27.0,Opponent3_M3
28.0,Opponent3_D1
29.0,Huskies_M3
30.0,Huskies_M4
31.0,Huskies_D5
32.0,Huskies_F1
33.0,Opponent3_F2
34.0,Opponent3_M5
35.0,Huskies_M1
36.0,Huskies_D7
37.0,Opponent3_D1
38.0,Opponent3_D4
39.0,Opponent3_M5
40.0,Opponent3_D4
41.0,Opponent3_D1
42.0,Huskies_M1
43.0,Opponent3_D1
44.0,Opponent3_M3
45.0,Opponent3_M3
46.0,Opponent3_M2
47.0,Huskies_M6
48.0,Huskies_M4
49.0,Huskies_F1
50.0,Huskies_D1
51.0,Huskies_M8
52.0,Opponent3_F2
53.0,Opponent3_G1
54.0,Opponent3_D2
55.0,Huskies_D1
56.0,Opponent3_D5
57.0,Opponent3_D4
58.0,Huskies_G1
59.0,Huskies_D1
60.0,Huskies_M3
61.0,Opponent3_F2
62.0,Opponent3_D4
63.0,Opponent3_D5
64.0,Opponent3_F4
65.0,Opponent3_M5
66.0,Opponent3_F4
67.0,Opponent3_M5
68.0,Opponent3_M3
69.0,Opponent3_D5
70.0,Huskies_D1
71.0,Opponent3_D2
72.0,Opponent3_G1
73.0,Opponent3_D2
74.0,Opponent3_M2
75.0,Huskies_M4
76.0,Huskies_D3
77.0,Huskies_M6
78.0,Huskies_D5
79.0,Huskies_M6
80.0,Huskies_D5
81.0,Opponent3_D4
82.0,Opponent3_M5
83.0,Opponent3_D1
84.0,Opponent3_D5
85.0,Opponent3_D2
86.0,Opponent3_M3
87.0,Opponent3_D2
88.0,Opponent3_D5
89.0,Opponent3_D2
90.0,Opponent3_D5
91.0,Opponent3_D1
92.0,Opponent3_M5
93.0,Opponent3_F4
94.0,Opponent3_D2
95.0,Opponent3_F4
96.0,Opponent3_M3
97.0,Opponent3_M2
98.0,Opponent3_M4
99.0,Opponent3_M2
100.0,Opponent3_M3
101.0,Opponent3_D2
102.0,Opponent3_M3
103.0,Opponent3_M4
104.0,Opponent3_M5
105.0,Opponent3_M2
106.0,Opponent3_M2
107.0,Opponent3_F4
108.0,Opponent3_M4
109.0,Opponent3_D1
110.0,Opponent3_M4
111.0,Opponent3_D1
112.0,Huskies_G1
113.0,Opponent3_D5
114.0,Opponent3_D1
115.0,Opponent3_F2
116.0,Opponent3_D4
117.0,Opponent3_D1
118.0,Opponent3_M5
119.0,Opponent3_M3
120.0,Opponent3_M5
121.0,Opponent3_D1
122.0,Opponent3_M5
123.0,Opponent3_D4
124.0,Opponent3_F4
125.0,Opponent3_M3
126.0,Opponent3_M2
127.0,Opponent3_M3
128.0,Opponent3_D2
129.0,Opponent3_D1
130.0,Opponent3_M5
131.0,Opponent3_D1
132.0,Opponent3_F4
133.0,Opponent3_M5
134.0,Opponent3_D1
135.0,Opponent3_F4
136.0,Opponent3_M3
137.0,Opponent3_D2
138.0,Opponent3_M2
139.0,Opponent3_D2
140.0,Opponent3_D5
141.0,Opponent3_D1
142.0,Opponent3_M5
143.0,Opponent3_F2
144.0,Opponent3_M2
145.0,Opponent3_D2
146.0,Opponent3_M4
147.0,Opponent3_M3
148.0,Opponent3_F4
149.0,Huskies_D7
150.0,Huskies_M1
151.0,Huskies_M3
152.0,Opponent3_D5
153.0,Opponent3_G1
154.0,Opponent3_D2
155.0,Opponent3_D5
156.0,Opponent3_D1
157.0,Opponent3_M5
158.0,Opponent3_D1
159.0,Opponent3_G1
160.0,Opponent3_D1
161.0,Opponent3_F2
162.0,Opponent3_D1
163.0,Opponent3_F4
164.0,Opponent3_M5
165.0,Huskies_M1
166.0,Huskies_D1
167.0,Opponent3_D2
168.0,Opponent3_D5
169.0,Opponent3_D1
170.0,Opponent3_M5
171.0,Opponent3_D4
172.0,Opponent3_M2
173.0,Huskies_G1
174.0,Huskies_M4
175.0,Huskies_D5
176.0,Opponent3_M5
177.0,Huskies_D3
178.0,Opponent3_D5
179.0,Opponent3_D1
180.0,Opponent3_M4
181.0,Opponent3_F4
182.0,Opponent3_M4
183.0,Huskies_D5
184.0,Huskies_G1
185.0,Huskies_F1
186.0,Huskies_M3
187.0,Huskies_M4
188.0,Huskies_M3
189.0,Huskies_M1
190.0,Huskies_D7
191.0,Huskies_M1
192.0,Huskies_D3
193.0,Opponent3_M3
194.0,Huskies_M1
195.0,Huskies_M8
196.0,Huskies_M3
197.0,Huskies_M1
198.0,Huskies_M3
199.0,Opponent3_D4
200.0,Opponent3_M5
201.0,Opponent3_D5
202.0,Opponent3_D2
203.0,Opponent3_D5
204.0,Opponent3_D1
205.0,Huskies_D5
206.0,Huskies_M6
207.0,Huskies_M4
208.0,Opponent3_G1
209.0,Opponent3_D1
210.0,Opponent3_M5
211.0,Opponent3_F4
212.0,Huskies_F1
213.0,Opponent3_M5
214.0,Opponent3_M3
215.0,Opponent3_F4
216.0,Huskies_D1
217.0,Huskies_G1
218.0,Huskies_D1
219.0,Opponent3_M2
220.0,Opponent3_F2
221.0,Opponent3_M5
222.0,Opponent3_M4
223.0,Opponent3_F4
224.0,Opponent3_D5
225.0,Opponent3_D2
226.0,Opponent3_D1
227.0,Opponent3_D4
228.0,Opponent3_F2
229.0,Opponent3_D4
230.0,Opponent3_M5
231.0,Huskies_M6
232.0,Huskies_D5
233.0,Huskies_D3
234.0,Huskies_M3
235.0,Huskies_D3
236.0,Huskies_M3
237.0,Huskies_D3
238.0,Huskies_D7
239.0,Huskies_M8
240.0,Huskies_D7
241.0,Huskies_M3
242.0,Huskies_M4
243.0,Huskies_M4
244.0,Huskies_D1
245.0,Huskies_G1
246.0,Huskies_M8
247.0,Opponent3_M3
248.0,Huskies_M1
249.0,Opponent3_M2
250.0,Opponent3_F2
251.0,Huskies_D3
252.0,Huskies_D1
253.0,Huskies_D7
254.0,Huskies_D1
255.0,Opponent3_D5
256.0,Opponent3_G1
257.0,Opponent3_D5
258.0,Opponent3_G1
259.0,Opponent3_D2
260.0,Opponent3_M3
261.0,Opponent3_G1
262.0,Opponent3_D4
263.0,Opponent3_M4
264.0,Opponent3_D1
265.0,Opponent3_F4
266.0,Opponent3_M5
267.0,Opponent3_M3
268.0,Opponent3_M2
269.0,Opponent3_F4
270.0,Opponent3_F2
271.0,Opponent3_M5
272.0,Opponent3_D2
273.0,Opponent3_D5
274.0,Opponent3_D2
275.0,Opponent3_D1
276.0,Opponent3_D4
277.0,Opponent3_D5
278.0,Opponent3_D2
279.0,Opponent3_M2
280.0,Opponent3_D2
281.0,Opponent3_D5
282.0,Opponent3_D1
283.0,Opponent3_M5
284.0,Huskies_D1
285.0,Huskies_G1
286.0,Huskies_F1
287.0,Huskies_D5
288.0,Huskies_D3
289.0,Huskies_G1
290.0,Huskies_M6
291.0,Opponent3_D5
292.0,Huskies_D5
293.0,Huskies_M6
294.0,Opponent3_D1
295.0,Opponent3_M3
296.0,Huskies_D5
297.0,Huskies_M6
298.0,Huskies_D5
299.0,Huskies_D3
300.0,Huskies_D1
301.0,Huskies_D7
302.0,Opponent3_M3
303.0,Opponent3_M2
304.0,Opponent3_F2
305.0,Opponent3_M5
306.0,Opponent3_D1
307.0,Opponent3_D5
308.0,Opponent3_D2
309.0,Huskies_M6
310.0,Opponent3_D2
311.0,Opponent3_D5
312.0,Opponent3_D1
313.0,Opponent3_M3
314.0,Huskies_G1
315.0,Huskies_M1
316.0,Huskies_M8
317.0,Huskies_M1
318.0,Huskies_M3
319.0,Opponent3_M5
320.0,Opponent3_D2
321.0,Opponent3_M2
322.0,Opponent3_D2
323.0,Opponent3_M3
324.0,Opponent3_M2
325.0,Opponent3_D2
326.0,Opponent3_M3
327.0,Opponent3_D5
328.0,Opponent3_D5
329.0,Opponent3_D2
330.0,Opponent3_M5
331.0,Opponent3_D2
332.0,Opponent3_M5
333.0,Opponent3_D1
334.0,Opponent3_M4
335.0,Huskies_G1
336.0,Huskies_M3
337.0,Huskies_D5
338.0,Huskies_M6
339.0,Huskies_M3
340.0,Huskies_D1
341.0,Huskies_D7
342.0,Huskies_D1
343.0,Opponent3_M5
344.0,Opponent3_M5
345.0,Opponent3_M2
346.0,Huskies_D3
347.0,Huskies_M1
348.0,Huskies_D7
349.0,Huskies_M1
350.0,Huskies_M8
351.0,Huskies_D7
352.0,Huskies_M1
353.0,Huskies_D3
354.0,Huskies_D5
355.0,Huskies_D3
356.0,Huskies_M6
357.0,Huskies_M3
358.0,Huskies_D7
359.0,Opponent3_M4
360.0,Opponent3_D4
361.0,Opponent3_M4
362.0,Opponent3_D1
363.0,Opponent3_D4
364.0,Opponent3_D5
365.0,Opponent3_D2
366.0,Opponent3_M2
367.0,Opponent3_F2
368.0,Opponent3_M5
369.0,Opponent3_D4
370.0,Opponent3_D1
371.0,Opponent3_D4
372.0,Opponent3_D5
373.0,Opponent3_G1
374.0,Opponent3_D2
375.0,Opponent3_D5
376.0,Opponent3_D1
377.0,Opponent3_D5
378.0,Opponent3_M2
379.0,Opponent3_D2
380.0,Opponent3_M3
381.0,Opponent3_M2
382.0,Opponent3_F2
383.0,Opponent3_D2
384.0,Opponent3_D1
385.0,Opponent3_D5
386.0,Opponent3_G1
387.0,Opponent3_D1
388.0,Opponent3_M5
389.0,Opponent3_M3
390.0,Opponent3_F4
391.0,Huskies_M3
392.0,Opponent3_D1
393.0,Opponent3_M3
394.0,Opponent3_M2
395.0,Opponent3_M3
396.0,Opponent3_D2
397.0,Opponent3_M2
398.0,Opponent3_M3
399.0,Opponent3_D2
400.0,Opponent3_M4
401.0,Opponent3_D4
402.0,Opponent3_G1
403.0,Opponent3_D1
404.0,Opponent3_D2
405.0,Opponent3_M3
406.0,Opponent3_D2
407.0,Opponent3_M3
408.0,Opponent3_D4
409.0,Huskies_M8
410.0,Opponent3_M5
411.0,Opponent3_D1
412.0,Opponent3_F4
413.0,Huskies_M3
414.0,Opponent3_M5
415.0,Huskies_M3
416.0,Huskies_D5
417.0,Huskies_M3
418.0,Huskies_D3
419.0,Opponent3_M5
420.0,Opponent3_M4
421.0,Opponent3_D4
422.0,Opponent3_F4
423.0,Opponent3_M3
424.0,Opponent3_D2
425.0,Opponent3_M3
426.0,Opponent3_M5
427.0,Huskies_M3
428.0,Huskies_D7
429.0,Huskies_D1
430.0,Huskies_D3
431.0,Huskies_D5
432.0,Huskies_M6
433.0,Opponent3_D5
434.0,Opponent3_M4
435.0,Opponent3_M3
436.0,Opponent3_M2
437.0,Opponent3_M5
438.0,Opponent3_D4
439.0,Huskies_M1
440.0,Opponent3_D5
441.0,Opponent3_M2
442.0,Opponent3_G1
443.0,Opponent3_D1
444.0,Opponent3_M5
445.0,Opponent3_M3
446.0,Opponent3_D2
447.0,Opponent3_F4
448.0,Opponent3_M5
449.0,Opponent3_F2
450.0,Opponent3_M5
451.0,Opponent3_F4
452.0,Opponent3_F4
453.0,Opponent3_M5
454.0,Opponent3_M3
455.0,Opponent3_M4
456.0,Opponent3_M3
457.0,Opponent3_M2
458.0,Opponent3_M4
459.0,Opponent3_F4
460.0,Opponent3_M2
461.0,Opponent3_M3
462.0,Opponent3_D5
463.0,Huskies_D3
464.0,Huskies_D7
465.0,Huskies_D7
466.0,Huskies_M6
467.0,Huskies_D1
468.0,Opponent3_D2
469.0,Opponent3_M2
470.0,Huskies_D2
471.0,Opponent3_F4
472.0,Huskies_D1
473.0,Opponent3_M5
474.0,Huskies_D3
475.0,Huskies_D2
476.0,Huskies_G1
477.0,Huskies_M3
478.0,Huskies_D3
479.0,Huskies_M3
480.0,Opponent3_D2
481.0,Opponent3_G1
482.0,Huskies_D1
483.0,Huskies_G1
484.0,Huskies_D5
485.0,Huskies_D3
486.0,Huskies_M11
487.0,Huskies_D3
488.0,Huskies_M11
489.0,Huskies_M3
490.0,Huskies_D5
491.0,Huskies_F1
492.0,Huskies_M6
493.0,Huskies_F1
494.0,Huskies_M3
495.0,Opponent3_M2
496.0,Opponent3_M3
497.0,Huskies_F1
498.0,Opponent3_D5
499.0,Opponent3_D1
500.0,Huskies_D2
501.0,Huskies_D7
502.0,Huskies_M11
503.0,Huskies_M6
504.0,Huskies_F3
505.0,Opponent3_G1
506.0,Opponent3_D5
507.0,Opponent3_D1
508.0,Opponent3_D4
509.0,Huskies_M6
510.0,Huskies_M11
511.0,Huskies_F3
512.0,Opponent3_D1
513.0,Huskies_D7
514.0,Opponent3_F4
515.0,Opponent3_F2
516.0,Opponent3_M4
517.0,Opponent3_M3
518.0,Opponent3_M2
519.0,Opponent3_D2
520.0,Opponent3_G1
521.0,Opponent3_D5
522.0,Huskies_D1
523.0,Huskies_F3
524.0,Huskies_M11
525.0,Huskies_F1
526.0,Huskies_D1
527.0,Huskies_M6
528.0,Opponent3_M2
529.0,Opponent3_M5
530.0,Opponent3_F4
531.0,Huskies_D5
532.0,Huskies_M3
533.0,Huskies_D3
534.0,Huskies_G1
535.0,Huskies_D7
536.0,Huskies_D1
537.0,Huskies_D7
538.0,Opponent3_M5
539.0,Opponent3_M5
540.0,Opponent3_F2
541.0,Opponent3_D1
542.0,Opponent3_D5
543.0,Opponent3_M3
544.0,Opponent3_D5
545.0,Opponent3_F4
546.0,Opponent3_D2
547.0,Opponent3_D5
548.0,Opponent3_D1
549.0,Opponent3_M5
550.0,Huskies_F3
551.0,Huskies_F3
552.0,Huskies_M6
553.0,Huskies_M11
554.0,Huskies_D3
555.0,Huskies_D5
556.0,Opponent3_D2
557.0,Huskies_M11
558.0,Huskies_D1
559.0,Opponent3_D4
