Distance,EventDestination_x,EventDestination_y,EventOrigin_x,EventOrigin_y,EventSubType,EventTime,MatchPeriod,Source,Target
21.02,31.0,39.0,50.0,48.0,Simple pass,1.85,1,Huskies_M9,Huskies_D1
40.31,66.0,19.0,31.0,39.0,High pass,3.72,1,Huskies_D1,Huskies_F5
9.49,74.0,54.0,71.0,45.0,Simple pass,9.77,1,Opponent15_D5,Opponent15_M5
14.14,28.0,30.0,30.0,16.0,Simple pass,57.4,1,Huskies_D4,Huskies_G1
27.73,77.0,90.0,65.0,65.0,Simple pass,77.58,1,Huskies_M9,Huskies_D8
19.03,76.0,71.0,77.0,90.0,Simple pass,81.78,1,Huskies_D8,Huskies_M9
8.25,68.0,73.0,76.0,71.0,Simple pass,84.26,1,Huskies_M9,Huskies_M1
42.01,38.0,42.0,39.0,84.0,Simple pass,97.09,1,Huskies_D3,Huskies_D1
36.72,56.0,10.0,38.0,42.0,Simple pass,101.24,1,Huskies_D1,Huskies_D4
9.22,58.0,19.0,56.0,10.0,Simple pass,104.45,1,Huskies_D4,Huskies_F6
5.39,58.0,19.0,63.0,17.0,Simple pass,107.49,1,Opponent15_M6,Opponent15_M6
29.15,28.0,69.0,55.0,58.0,Simple pass,127.9,1,Opponent15_D3,Opponent15_M5
38.21,66.0,65.0,28.0,69.0,Simple pass,131.99,1,Opponent15_M5,Opponent15_D3
28.16,69.0,37.0,66.0,65.0,Simple pass,135.67,1,Opponent15_D3,Opponent15_M6
12.37,66.0,25.0,69.0,37.0,Simple pass,136.74,1,Opponent15_M6,Opponent15_D1
32.56,34.0,19.0,66.0,25.0,Simple pass,141.3,1,Opponent15_D1,Opponent15_F3
12.65,30.0,7.0,34.0,19.0,Simple pass,142.92,1,Opponent15_F3,Opponent15_D6
18.0,12.0,7.0,30.0,7.0,Simple pass,143.73,1,Huskies_D4,Huskies_D1
30.81,37.0,25.0,12.0,7.0,High pass,150.1,1,Huskies_D1,Huskies_F2
23.71,41.0,28.0,62.0,17.0,Simple pass,154.2,1,Huskies_F6,Huskies_F2
46.27,46.0,74.0,41.0,28.0,Simple pass,155.67,1,Huskies_F2,Huskies_D8
13.0,58.0,88.0,63.0,76.0,Simple pass,163.43,1,Opponent15_M5,Opponent15_D5
15.3,61.0,73.0,58.0,88.0,Simple pass,167.86,1,Opponent15_D5,Opponent15_M6
26.42,74.0,50.0,61.0,73.0,Simple pass,169.63,1,Opponent15_M6,Opponent15_G1
22.56,69.0,28.0,74.0,50.0,Simple pass,175.01,1,Opponent15_G1,Opponent15_D1
16.28,80.0,40.0,69.0,28.0,Simple pass,178.76,1,Opponent15_D1,Opponent15_G1
40.26,70.0,79.0,80.0,40.0,Simple pass,184.93,1,Opponent15_G1,Opponent15_D3
13.0,65.0,67.0,70.0,79.0,Simple pass,188.14,1,Opponent15_D3,Opponent15_M3
14.32,68.0,53.0,65.0,67.0,Simple pass,189.62,1,Opponent15_M3,Opponent15_M6
25.0,68.0,28.0,68.0,53.0,Simple pass,191.92,1,Opponent15_M6,Opponent15_D1
26.17,49.0,10.0,68.0,28.0,Simple pass,194.58,1,Opponent15_D1,Opponent15_F3
18.68,67.0,5.0,49.0,10.0,Simple pass,196.34,1,Opponent15_F3,Opponent15_D6
45.49,29.0,30.0,67.0,5.0,High pass,198.73,1,Opponent15_D6,Opponent15_F4
18.03,12.0,24.0,29.0,30.0,Simple pass,200.41,1,Opponent15_F4,Opponent15_F3
5.1,32.0,10.0,31.0,5.0,Simple pass,219.56,1,Opponent15_M7,Opponent15_D1
9.22,23.0,8.0,32.0,10.0,Simple pass,220.15,1,Opponent15_D1,Opponent15_F3
44.38,27.0,53.0,38.0,10.0,High pass,241.35,1,Huskies_F2,Huskies_D3
26.68,33.0,79.0,27.0,53.0,Simple pass,244.7,1,Huskies_D3,Huskies_D8
18.03,50.0,85.0,33.0,79.0,Simple pass,246.68,1,Huskies_D8,Huskies_M9
11.7,63.0,81.0,52.0,77.0,Head pass,255.85,1,Huskies_D8,Huskies_F5
