Id,Label
0.0,Opponent2_F1
1.0,Opponent2_M1
2.0,Opponent2_D1
3.0,Opponent2_D2
4.0,Huskies_F2
5.0,Opponent2_F1
6.0,Opponent2_F1
7.0,Opponent2_M2
8.0,Opponent2_D1
9.0,Opponent2_M2
10.0,Huskies_G1
11.0,Opponent2_D2
12.0,Opponent2_G1
13.0,Opponent2_D3
14.0,Opponent2_D2
15.0,Opponent2_D3
16.0,Opponent2_D2
17.0,Huskies_M1
18.0,Huskies_D6
19.0,Opponent2_D2
20.0,Opponent2_F1
21.0,Opponent2_D2
22.0,Opponent2_M1
23.0,Opponent2_M3
24.0,Opponent2_D2
25.0,Opponent2_D3
26.0,Opponent2_D2
27.0,Opponent2_F1
28.0,Opponent2_D2
29.0,Huskies_F2
30.0,Opponent2_M2
31.0,Opponent2_F1
32.0,Opponent2_D1
33.0,Opponent2_D4
34.0,Opponent2_D2
35.0,Opponent2_F2
36.0,Opponent2_M4
37.0,Opponent2_M1
38.0,Opponent2_F1
39.0,Opponent2_M4
40.0,Opponent2_D3
41.0,Opponent2_D4
42.0,Opponent2_D2
43.0,Opponent2_M3
44.0,Huskies_D1
45.0,Opponent2_D1
46.0,Huskies_M1
47.0,Huskies_D6
48.0,Huskies_M4
49.0,Huskies_D6
50.0,Opponent2_D3
51.0,Opponent2_D4
52.0,Opponent2_D3
53.0,Opponent2_D2
54.0,Huskies_D3
55.0,Huskies_M1
56.0,Opponent2_M4
57.0,Opponent2_M3
58.0,Opponent2_D2
59.0,Opponent2_F1
60.0,Opponent2_M4
61.0,Huskies_M1
62.0,Huskies_M3
63.0,Huskies_D4
64.0,Huskies_D4
65.0,Huskies_M3
66.0,Huskies_D4
67.0,Huskies_D3
68.0,Huskies_D3
69.0,Huskies_D2
70.0,Huskies_M1
71.0,Huskies_M4
72.0,Huskies_D1
73.0,Huskies_D3
74.0,Huskies_D2
75.0,Opponent2_M3
76.0,Opponent2_M1
77.0,Opponent2_M3
78.0,Opponent2_M4
79.0,Opponent2_D2
80.0,Opponent2_D3
81.0,Opponent2_D2
82.0,Opponent2_F1
83.0,Opponent2_D2
84.0,Opponent2_M3
85.0,Opponent2_M1
86.0,Huskies_G1
87.0,Huskies_F1
88.0,Opponent2_D2
89.0,Huskies_D3
90.0,Huskies_D1
91.0,Huskies_G1
92.0,Opponent2_M2
93.0,Opponent2_M2
94.0,Huskies_M3
95.0,Huskies_F2
96.0,Huskies_F1
97.0,Huskies_F2
98.0,Opponent2_G1
99.0,Huskies_D3
100.0,Opponent2_M1
101.0,Opponent2_M4
102.0,Opponent2_D2
103.0,Opponent2_M1
104.0,Opponent2_D4
105.0,Opponent2_F2
106.0,Opponent2_D4
107.0,Opponent2_D2
108.0,Opponent2_M1
109.0,Opponent2_F2
110.0,Opponent2_D1
111.0,Opponent2_D2
112.0,Opponent2_D4
113.0,Opponent2_M1
114.0,Huskies_D6
115.0,Opponent2_D2
116.0,Opponent2_D3
117.0,Opponent2_D2
118.0,Opponent2_F1
119.0,Opponent2_M1
120.0,Opponent2_F2
121.0,Opponent2_M2
122.0,Opponent2_D2
123.0,Opponent2_F1
124.0,Opponent2_D2
125.0,Opponent2_M2
126.0,Huskies_D1
127.0,Huskies_F2
128.0,Huskies_D6
129.0,Huskies_F2
130.0,Huskies_M1
131.0,Huskies_D6
132.0,Huskies_M4
133.0,Huskies_M1
134.0,Huskies_M3
135.0,Huskies_D1
136.0,Huskies_D3
137.0,Huskies_D2
138.0,Huskies_D1
139.0,Huskies_D2
140.0,Opponent2_D4
141.0,Opponent2_D1
142.0,Opponent2_F1
143.0,Opponent2_M4
144.0,Opponent2_M2
145.0,Huskies_M4
146.0,Huskies_D3
147.0,Huskies_M1
148.0,Opponent2_D2
149.0,Opponent2_G1
150.0,Opponent2_D4
151.0,Huskies_M3
152.0,Huskies_D3
153.0,Opponent2_D2
154.0,Opponent2_M1
155.0,Opponent2_F2
156.0,Opponent2_M2
157.0,Opponent2_M3
158.0,Opponent2_M2
159.0,Opponent2_D2
160.0,Opponent2_M1
161.0,Opponent2_D2
162.0,Opponent2_D4
163.0,Opponent2_F1
164.0,Opponent2_D4
165.0,Opponent2_M4
166.0,Opponent2_D4
167.0,Opponent2_M1
168.0,Huskies_D3
169.0,Huskies_M3
170.0,Huskies_D4
171.0,Huskies_D3
172.0,Huskies_M1
173.0,Huskies_F2
174.0,Huskies_M4
175.0,Huskies_F2
176.0,Huskies_M1
177.0,Huskies_D1
178.0,Huskies_M1
179.0,Huskies_F2
180.0,Huskies_M3
181.0,Huskies_D1
182.0,Huskies_D6
183.0,Huskies_M1
184.0,Huskies_D6
185.0,Opponent2_M2
186.0,Opponent2_M4
187.0,Opponent2_M2
188.0,Opponent2_F2
189.0,Opponent2_D1
190.0,Huskies_M4
191.0,Huskies_M1
192.0,Huskies_M1
193.0,Huskies_M3
194.0,Huskies_F2
195.0,Huskies_D2
196.0,Huskies_D1
197.0,Huskies_M1
198.0,Huskies_F2
199.0,Opponent2_D3
200.0,Opponent2_D4
201.0,Opponent2_F1
202.0,Opponent2_D4
203.0,Opponent2_M1
204.0,Opponent2_M2
205.0,Opponent2_D4
206.0,Opponent2_M1
207.0,Opponent2_F2
208.0,Opponent2_M4
209.0,Opponent2_F1
210.0,Opponent2_M4
211.0,Opponent2_D2
212.0,Opponent2_M1
213.0,Opponent2_M2
214.0,Opponent2_D4
215.0,Opponent2_D2
216.0,Opponent2_D3
217.0,Opponent2_M1
218.0,Opponent2_D1
219.0,Opponent2_D3
220.0,Opponent2_D1
221.0,Opponent2_D3
222.0,Opponent2_G1
223.0,Opponent2_D4
224.0,Opponent2_F1
225.0,Opponent2_D4
226.0,Opponent2_D3
227.0,Opponent2_D1
228.0,Opponent2_M1
229.0,Opponent2_D2
230.0,Opponent2_F2
231.0,Opponent2_F1
232.0,Opponent2_M1
233.0,Opponent2_M4
234.0,Opponent2_D2
235.0,Huskies_M3
236.0,Huskies_D2
237.0,Huskies_M4
238.0,Opponent2_D4
239.0,Huskies_F1
240.0,Huskies_D6
241.0,Huskies_F1
242.0,Opponent2_M1
243.0,Opponent2_D4
244.0,Opponent2_M1
245.0,Opponent2_D4
246.0,Opponent2_M2
247.0,Opponent2_M1
248.0,Opponent2_D3
249.0,Opponent2_D4
250.0,Opponent2_M1
251.0,Opponent2_F1
252.0,Opponent2_D4
253.0,Opponent2_M4
254.0,Opponent2_D3
255.0,Opponent2_M3
256.0,Huskies_F2
257.0,Huskies_D3
258.0,Opponent2_M1
259.0,Opponent2_D3
260.0,Opponent2_D1
261.0,Opponent2_D2
262.0,Opponent2_M4
263.0,Huskies_F1
264.0,Opponent2_M3
265.0,Opponent2_D3
266.0,Opponent2_M3
267.0,Opponent2_M2
268.0,Opponent2_D3
269.0,Huskies_D6
270.0,Huskies_M1
271.0,Huskies_D6
272.0,Huskies_M1
273.0,Huskies_F2
274.0,Huskies_D1
275.0,Opponent2_F1
276.0,Opponent2_M4
277.0,Huskies_F2
278.0,Huskies_D4
279.0,Huskies_F1
280.0,Opponent2_M2
281.0,Opponent2_F2
282.0,Opponent2_D2
283.0,Opponent2_D4
284.0,Opponent2_D3
285.0,Opponent2_F1
286.0,Huskies_D6
287.0,Huskies_D1
288.0,Huskies_D2
289.0,Huskies_G1
290.0,Huskies_F2
291.0,Huskies_D1
292.0,Huskies_D2
293.0,Huskies_D3
294.0,Huskies_F1
295.0,Huskies_M3
296.0,Huskies_D1
297.0,Huskies_M1
298.0,Huskies_D1
299.0,Huskies_D2
300.0,Huskies_D3
301.0,Huskies_D1
302.0,Opponent2_M4
303.0,Opponent2_M3
304.0,Opponent2_D4
305.0,Opponent2_G1
306.0,Opponent2_D3
307.0,Opponent2_D4
308.0,Opponent2_D2
309.0,Opponent2_F3
310.0,Opponent2_D2
311.0,Opponent2_D3
312.0,Opponent2_F2
313.0,Huskies_D1
314.0,Huskies_M1
315.0,Huskies_D2
316.0,Huskies_D1
317.0,Opponent2_G1
318.0,Opponent2_D4
319.0,Opponent2_G1
320.0,Opponent2_G1
321.0,Opponent2_D4
322.0,Opponent2_M2
323.0,Opponent2_D3
324.0,Opponent2_M2
325.0,Opponent2_M3
326.0,Opponent2_D4
327.0,Opponent2_G1
328.0,Opponent2_D3
329.0,Opponent2_M2
330.0,Opponent2_D4
331.0,Huskies_M4
332.0,Huskies_D1
333.0,Huskies_D3
334.0,Opponent2_D3
335.0,Opponent2_D4
336.0,Opponent2_D2
337.0,Opponent2_M4
338.0,Opponent2_D4
339.0,Opponent2_F2
340.0,Opponent2_M1
341.0,Opponent2_M4
342.0,Opponent2_M2
343.0,Opponent2_M2
344.0,Opponent2_M4
345.0,Opponent2_M2
346.0,Opponent2_M1
347.0,Opponent2_F3
