Id,Label
0.0,Opponent1_M4
1.0,Huskies_D3
2.0,Huskies_G1
3.0,Huskies_D8
4.0,Huskies_D3
5.0,Huskies_G1
6.0,Huskies_M1
7.0,Huskies_D1
8.0,Huskies_M1
9.0,Huskies_D1
10.0,Huskies_D4
11.0,Huskies_D1
12.0,Huskies_M1
13.0,Huskies_D3
14.0,Huskies_F2
15.0,Huskies_D3
16.0,Huskies_G1
17.0,Huskies_D1
18.0,Huskies_F2
19.0,Opponent1_M2
20.0,Opponent1_M4
21.0,Huskies_M1
22.0,Opponent1_M4
23.0,Opponent1_M3
24.0,Opponent1_D3
25.0,Opponent1_M3
26.0,Opponent1_M2
27.0,Opponent1_D6
28.0,Opponent1_M3
29.0,Opponent1_M5
30.0,Huskies_D1
31.0,Huskies_D3
32.0,Opponent1_M5
33.0,Huskies_F2
34.0,Huskies_D3
35.0,Huskies_G1
36.0,Huskies_D8
37.0,Huskies_D3
38.0,Huskies_D4
39.0,Huskies_D1
40.0,Huskies_M1
41.0,Huskies_M4
42.0,Huskies_F5
43.0,Huskies_D4
44.0,Huskies_M1
45.0,Huskies_F2
46.0,Huskies_D3
47.0,Huskies_F5
48.0,Huskies_F2
49.0,Huskies_M1
50.0,Huskies_D1
51.0,Opponent1_M6
52.0,Opponent1_D6
53.0,Opponent1_D4
54.0,Opponent1_M4
55.0,Opponent1_M5
56.0,Huskies_D3
57.0,Huskies_F6
58.0,Huskies_F2
59.0,Opponent1_M3
60.0,Opponent1_M4
61.0,Huskies_M1
62.0,Huskies_D8
63.0,Huskies_F6
64.0,Huskies_F2
65.0,Huskies_D1
66.0,Opponent1_D6
67.0,Opponent1_D3
68.0,Opponent1_D5
69.0,Opponent1_M3
70.0,Opponent1_M4
71.0,Opponent1_D6
72.0,Opponent1_M3
73.0,Opponent1_M6
74.0,Huskies_D4
75.0,Huskies_D1
76.0,Opponent1_M5
77.0,Opponent1_D3
78.0,Opponent1_M4
79.0,Opponent1_D5
80.0,Huskies_G1
81.0,Opponent1_M5
82.0,Huskies_M12
83.0,Huskies_F2
84.0,Opponent1_G1
85.0,Opponent1_D3
86.0,Opponent1_D5
87.0,Opponent1_D3
88.0,Opponent1_M5
89.0,Opponent1_D5
90.0,Huskies_F6
91.0,Huskies_D8
92.0,Huskies_M4
93.0,Huskies_M1
94.0,Huskies_D3
95.0,Opponent1_M3
96.0,Opponent1_M6
97.0,Opponent1_M5
98.0,Opponent1_M6
99.0,Huskies_M4
100.0,Huskies_F2
101.0,Huskies_M12
102.0,Opponent1_M4
103.0,Opponent1_M4
104.0,Opponent1_G1
105.0,Huskies_D8
106.0,Opponent1_G1
107.0,Opponent1_M5
108.0,Opponent1_M2
109.0,Huskies_D1
110.0,Huskies_F2
111.0,Huskies_M1
112.0,Opponent1_D5
113.0,Opponent1_M6
114.0,Opponent1_D5
115.0,Opponent1_M3
116.0,Opponent1_M5
117.0,Opponent1_D4
118.0,Opponent1_M2
119.0,Opponent1_D5
120.0,Opponent1_D3
121.0,Opponent1_D4
122.0,Opponent1_D6
123.0,Opponent1_D5
124.0,Huskies_F2
125.0,Huskies_D1
126.0,Opponent1_D6
127.0,Opponent1_M5
128.0,Opponent1_M4
129.0,Opponent1_M6
130.0,Huskies_G1
131.0,Opponent1_M6
132.0,Opponent1_M4
133.0,Opponent1_D5
134.0,Huskies_D3
135.0,Huskies_D1
136.0,Huskies_D4
137.0,Huskies_D1
138.0,Huskies_M1
139.0,Huskies_D4
140.0,Huskies_F2
141.0,Opponent1_D6
142.0,Huskies_D8
143.0,Opponent1_M6
144.0,Opponent1_M3
145.0,Opponent1_M2
146.0,Opponent1_M5
147.0,Opponent1_M2
148.0,Opponent1_M3
149.0,Opponent1_D6
150.0,Opponent1_M3
151.0,Opponent1_M5
152.0,Opponent1_D3
153.0,Opponent1_D5
154.0,Opponent1_M4
155.0,Opponent1_M2
156.0,Opponent1_M5
157.0,Huskies_M12
158.0,Huskies_F2
159.0,Huskies_D4
160.0,Opponent1_D6
161.0,Huskies_M4
162.0,Huskies_D8
163.0,Huskies_F5
164.0,Huskies_F2
165.0,Opponent1_D4
166.0,Huskies_D3
167.0,Huskies_M4
168.0,Opponent1_M3
169.0,Opponent1_M4
170.0,Huskies_D1
171.0,Huskies_D1
172.0,Huskies_D4
173.0,Huskies_D1
174.0,Huskies_M1
175.0,Huskies_D3
176.0,Huskies_D1
177.0,Huskies_F2
178.0,Huskies_M1
179.0,Huskies_F2
180.0,Huskies_M1
181.0,Huskies_F2
182.0,Huskies_D4
183.0,Huskies_D1
184.0,Huskies_M1
185.0,Huskies_M4
186.0,Huskies_M1
187.0,Huskies_D8
188.0,Huskies_F6
189.0,Huskies_G1
190.0,Huskies_D1
191.0,Huskies_F2
192.0,Huskies_D4
193.0,Huskies_F2
194.0,Huskies_M1
195.0,Opponent1_D4
196.0,Huskies_D4
197.0,Huskies_D3
198.0,Huskies_M1
199.0,Huskies_F6
200.0,Huskies_F2
201.0,Huskies_D4
202.0,Huskies_F2
203.0,Huskies_D3
204.0,Huskies_D8
205.0,Huskies_F6
206.0,Huskies_D8
207.0,Huskies_D3
208.0,Huskies_D1
209.0,Huskies_M4
210.0,Opponent1_D5
211.0,Opponent1_M4
212.0,Opponent1_M3
213.0,Opponent1_M6
214.0,Huskies_D3
215.0,Opponent1_D3
216.0,Opponent1_M4
217.0,Opponent1_F4
218.0,Opponent1_D5
219.0,Opponent1_D3
220.0,Opponent1_M3
221.0,Opponent1_D3
222.0,Opponent1_M3
223.0,Huskies_D3
224.0,Huskies_F5
225.0,Huskies_M1
226.0,Huskies_F2
227.0,Opponent1_M4
228.0,Opponent1_M6
229.0,Opponent1_F4
230.0,Opponent1_M3
231.0,Opponent1_M2
232.0,Opponent1_D6
233.0,Huskies_F2
234.0,Huskies_F2
235.0,Huskies_D8
236.0,Opponent1_D3
237.0,Opponent1_M4
238.0,Opponent1_D5
239.0,Opponent1_F4
240.0,Opponent1_F4
241.0,Opponent1_D5
242.0,Opponent1_D4
243.0,Opponent1_D3
244.0,Opponent1_D4
245.0,Opponent1_M4
246.0,Opponent1_D5
247.0,Opponent1_M3
248.0,Opponent1_M4
249.0,Huskies_D3
250.0,Huskies_G1
251.0,Huskies_D3
252.0,Huskies_D8
253.0,Opponent1_D6
254.0,Opponent1_M3
255.0,Opponent1_M4
256.0,Opponent1_D3
257.0,Opponent1_M4
258.0,Huskies_F6
259.0,Huskies_D3
260.0,Huskies_F2
261.0,Huskies_D3
262.0,Huskies_M4
263.0,Huskies_D4
264.0,Huskies_F2
265.0,Huskies_D3
266.0,Huskies_D8
267.0,Huskies_F6
268.0,Huskies_F2
269.0,Huskies_D3
270.0,Huskies_F2
271.0,Huskies_D1
272.0,Huskies_D4
273.0,Huskies_D1
274.0,Huskies_F6
275.0,Huskies_D8
276.0,Huskies_D3
277.0,Huskies_D1
278.0,Huskies_D4
279.0,Huskies_F2
280.0,Huskies_D4
281.0,Huskies_F6
282.0,Huskies_F2
283.0,Huskies_D1
284.0,Huskies_F6
285.0,Huskies_D8
286.0,Huskies_F2
287.0,Huskies_D1
288.0,Huskies_F5
289.0,Huskies_M4
290.0,Huskies_M1
291.0,Opponent1_G1
292.0,Opponent1_M4
293.0,Huskies_D3
294.0,Opponent1_D3
295.0,Huskies_G1
296.0,Huskies_D1
297.0,Huskies_M1
298.0,Huskies_M4
299.0,Huskies_M1
300.0,Huskies_F2
