Id,Label
0.0,Opponent6_F1
1.0,Opponent6_M1
2.0,Opponent6_F1
3.0,Huskies_F2
4.0,Opponent6_M3
5.0,Opponent6_M4
6.0,Opponent6_M1
7.0,Opponent6_D2
8.0,Huskies_M6
9.0,Huskies_M1
10.0,Opponent6_D3
11.0,Opponent6_M2
12.0,Opponent6_D4
13.0,Opponent6_M3
14.0,Opponent6_D3
15.0,Huskies_M1
16.0,Huskies_M6
17.0,Opponent6_M1
18.0,Opponent6_F2
19.0,Opponent6_M2
20.0,Opponent6_D1
21.0,Opponent6_F1
22.0,Huskies_M6
23.0,Opponent6_M3
24.0,Opponent6_D1
25.0,Opponent6_M3
26.0,Opponent6_M3
27.0,Huskies_D2
28.0,Huskies_D6
29.0,Huskies_M1
30.0,Huskies_D5
31.0,Huskies_M3
32.0,Huskies_M1
33.0,Huskies_F2
34.0,Huskies_M6
35.0,Huskies_D5
36.0,Huskies_F2
37.0,Huskies_M6
38.0,Huskies_M3
39.0,Huskies_M1
40.0,Huskies_D6
41.0,Huskies_M1
42.0,Huskies_F2
43.0,Huskies_M2
44.0,Huskies_D4
45.0,Opponent6_M1
46.0,Huskies_M1
47.0,Huskies_D5
48.0,Huskies_D6
49.0,Huskies_D2
50.0,Huskies_D4
51.0,Huskies_M3
52.0,Huskies_D4
53.0,Huskies_M2
54.0,Huskies_M3
55.0,Huskies_D5
56.0,Huskies_M1
57.0,Huskies_F2
58.0,Huskies_D2
59.0,Huskies_M6
60.0,Huskies_M2
61.0,Opponent6_D3
62.0,Opponent6_M3
63.0,Opponent6_M4
64.0,Opponent6_F2
65.0,Opponent6_D4
66.0,Opponent6_D3
67.0,Opponent6_M3
68.0,Opponent6_D3
69.0,Opponent6_D2
70.0,Huskies_D2
71.0,Huskies_D6
72.0,Huskies_M3
73.0,Huskies_M1
74.0,Huskies_D6
75.0,Huskies_M1
76.0,Huskies_M6
77.0,Huskies_D4
78.0,Huskies_M2
79.0,Huskies_M6
80.0,Huskies_M1
81.0,Opponent6_D4
82.0,Opponent6_M2
83.0,Opponent6_D1
84.0,Huskies_F2
85.0,Huskies_M2
86.0,Huskies_D6
87.0,Huskies_F1
88.0,Huskies_M1
89.0,Opponent6_M1
90.0,Huskies_M2
91.0,Huskies_M1
92.0,Huskies_D2
93.0,Huskies_M3
94.0,Huskies_M1
95.0,Opponent6_D2
96.0,Huskies_D4
97.0,Huskies_D2
98.0,Huskies_D6
99.0,Huskies_G1
100.0,Huskies_M3
101.0,Huskies_D2
102.0,Huskies_D6
103.0,Huskies_D5
104.0,Huskies_D6
105.0,Opponent6_D3
106.0,Huskies_M3
107.0,Huskies_M1
108.0,Huskies_F2
109.0,Huskies_M2
110.0,Opponent6_D4
111.0,Opponent6_D4
112.0,Opponent6_M2
113.0,Huskies_D2
114.0,Huskies_D5
115.0,Huskies_F2
116.0,Huskies_F2
117.0,Huskies_M1
118.0,Huskies_D4
119.0,Opponent6_F1
120.0,Huskies_M3
121.0,Huskies_D6
122.0,Opponent6_F2
123.0,Opponent6_M3
124.0,Huskies_M3
125.0,Opponent6_M3
126.0,Opponent6_G1
127.0,Opponent6_D3
128.0,Opponent6_M1
129.0,Opponent6_M1
130.0,Opponent6_D4
131.0,Opponent6_G1
132.0,Huskies_M1
133.0,Huskies_M3
134.0,Opponent6_D3
135.0,Opponent6_M4
136.0,Opponent6_F1
137.0,Opponent6_M3
138.0,Opponent6_M1
139.0,Opponent6_D1
140.0,Opponent6_M2
141.0,Opponent6_M1
142.0,Opponent6_M3
143.0,Opponent6_D4
144.0,Opponent6_D3
145.0,Opponent6_D2
146.0,Opponent6_M3
147.0,Opponent6_D1
148.0,Opponent6_M2
149.0,Opponent6_D1
150.0,Huskies_M2
151.0,Huskies_M6
152.0,Huskies_D5
153.0,Huskies_G1
154.0,Huskies_M3
155.0,Huskies_M6
156.0,Huskies_D2
157.0,Huskies_M3
158.0,Huskies_D2
159.0,Huskies_M3
160.0,Huskies_M1
161.0,Huskies_F2
162.0,Huskies_M3
163.0,Huskies_D2
164.0,Huskies_M1
165.0,Huskies_M3
166.0,Huskies_D5
167.0,Huskies_M1
168.0,Opponent6_M1
169.0,Opponent6_D1
170.0,Opponent6_M2
171.0,Opponent6_F1
172.0,Huskies_D6
173.0,Opponent6_D4
174.0,Opponent6_M1
175.0,Opponent6_D1
176.0,Opponent6_M1
177.0,Opponent6_M3
178.0,Opponent6_D4
179.0,Opponent6_G1
180.0,Opponent6_D3
181.0,Opponent6_F2
182.0,Huskies_F1
183.0,Huskies_M3
184.0,Huskies_M1
185.0,Huskies_F2
186.0,Huskies_M3
187.0,Opponent6_M1
188.0,Huskies_M1
189.0,Huskies_D4
190.0,Huskies_M1
191.0,Huskies_F2
192.0,Huskies_D5
193.0,Huskies_M1
194.0,Huskies_D6
195.0,Huskies_M3
196.0,Huskies_M1
197.0,Huskies_D4
198.0,Huskies_M1
199.0,Huskies_M6
200.0,Huskies_M1
201.0,Huskies_M3
202.0,Huskies_F2
203.0,Huskies_M1
204.0,Huskies_F2
205.0,Huskies_M3
206.0,Huskies_D2
207.0,Huskies_D6
208.0,Opponent6_D2
209.0,Opponent6_D1
210.0,Opponent6_M1
211.0,Opponent6_M4
212.0,Opponent6_M3
213.0,Opponent6_D3
214.0,Opponent6_M1
215.0,Opponent6_D4
216.0,Opponent6_M1
217.0,Opponent6_D3
218.0,Opponent6_M3
219.0,Opponent6_M4
220.0,Opponent6_D3
221.0,Opponent6_D1
222.0,Opponent6_M2
223.0,Opponent6_M1
224.0,Opponent6_D1
225.0,Opponent6_M2
226.0,Opponent6_M1
227.0,Opponent6_M2
228.0,Huskies_M3
229.0,Huskies_M6
230.0,Huskies_M2
231.0,Huskies_M1
232.0,Huskies_D2
233.0,Opponent6_D4
234.0,Huskies_M3
235.0,Huskies_D2
236.0,Huskies_D6
237.0,Huskies_G1
238.0,Huskies_M3
239.0,Huskies_G1
240.0,Huskies_D6
241.0,Opponent6_M3
242.0,Opponent6_M2
243.0,Opponent6_M1
244.0,Opponent6_M1
245.0,Opponent6_D2
246.0,Opponent6_M3
247.0,Huskies_M6
248.0,Huskies_F1
249.0,Huskies_F2
250.0,Huskies_M3
251.0,Huskies_M1
252.0,Huskies_F2
253.0,Huskies_M1
254.0,Huskies_D5
255.0,Huskies_M2
256.0,Huskies_M3
257.0,Huskies_D2
258.0,Huskies_D4
259.0,Huskies_D2
260.0,Huskies_D6
261.0,Opponent6_G1
262.0,Opponent6_D2
263.0,Opponent6_M3
264.0,Opponent6_M1
265.0,Opponent6_D3
266.0,Opponent6_M4
267.0,Opponent6_D3
268.0,Opponent6_M1
269.0,Opponent6_D4
270.0,Opponent6_G1
271.0,Opponent6_D3
272.0,Opponent6_M1
273.0,Opponent6_M3
274.0,Opponent6_D3
275.0,Opponent6_D1
276.0,Opponent6_M2
277.0,Opponent6_D4
278.0,Opponent6_M3
279.0,Opponent6_D3
280.0,Opponent6_G1
281.0,Opponent6_D4
282.0,Opponent6_M1
283.0,Opponent6_D4
284.0,Opponent6_M2
285.0,Huskies_D4
286.0,Huskies_F1
287.0,Huskies_D5
288.0,Huskies_F2
289.0,Huskies_M3
290.0,Huskies_D5
291.0,Opponent6_D4
292.0,Opponent6_D3
293.0,Opponent6_D2
294.0,Huskies_M3
295.0,Huskies_M1
296.0,Huskies_M6
297.0,Huskies_M1
298.0,Huskies_D2
299.0,Huskies_M1
300.0,Huskies_F2
301.0,Huskies_D5
302.0,Opponent6_M3
303.0,Huskies_M1
304.0,Huskies_M3
305.0,Huskies_M1
306.0,Huskies_D4
307.0,Huskies_M2
308.0,Opponent6_D4
309.0,Opponent6_M1
310.0,Opponent6_D2
311.0,Opponent6_D3
312.0,Opponent6_D4
313.0,Opponent6_M1
314.0,Opponent6_M4
315.0,Opponent6_M3
316.0,Opponent6_F2
317.0,Opponent6_M4
318.0,Opponent6_M3
319.0,Opponent6_F2
320.0,Opponent6_D2
321.0,Opponent6_M4
322.0,Opponent6_F2
323.0,Huskies_M2
324.0,Opponent6_D3
325.0,Opponent6_D2
326.0,Opponent6_M3
327.0,Opponent6_D2
328.0,Huskies_M1
329.0,Huskies_D5
330.0,Huskies_D6
331.0,Huskies_M3
332.0,Huskies_M1
333.0,Huskies_M2
334.0,Opponent6_M1
335.0,Opponent6_D1
336.0,Huskies_M1
337.0,Huskies_G1
338.0,Huskies_D2
339.0,Huskies_M3
340.0,Huskies_M1
341.0,Huskies_M3
342.0,Huskies_D2
343.0,Huskies_M3
344.0,Opponent6_G1
345.0,Opponent6_D2
346.0,Opponent6_F1
347.0,Huskies_D2
348.0,Opponent6_D1
349.0,Opponent6_M1
350.0,Opponent6_D3
351.0,Opponent6_D2
352.0,Opponent6_M3
353.0,Opponent6_D3
354.0,Opponent6_G1
355.0,Opponent6_D3
356.0,Huskies_D6
357.0,Huskies_M3
358.0,Huskies_M1
359.0,Opponent6_M3
360.0,Opponent6_M4
361.0,Opponent6_M4
362.0,Opponent6_M2
363.0,Opponent6_D1
364.0,Opponent6_M1
365.0,Opponent6_D2
366.0,Opponent6_D3
367.0,Opponent6_D1
368.0,Huskies_M2
369.0,Huskies_M1
370.0,Huskies_D5
371.0,Huskies_M3
372.0,Huskies_D2
373.0,Huskies_M3
374.0,Huskies_M1
375.0,Huskies_M3
376.0,Huskies_D2
377.0,Huskies_D5
378.0,Huskies_D6
379.0,Opponent6_D4
380.0,Opponent6_D3
381.0,Opponent6_D2
382.0,Opponent6_M1
383.0,Opponent6_D3
384.0,Opponent6_M4
385.0,Opponent6_D2
386.0,Huskies_M1
387.0,Huskies_M2
388.0,Huskies_F2
389.0,Huskies_D5
390.0,Huskies_F1
391.0,Huskies_M3
392.0,Huskies_M1
393.0,Huskies_D4
394.0,Huskies_D2
395.0,Opponent6_D1
396.0,Opponent6_M2
397.0,Opponent6_D1
398.0,Huskies_D4
399.0,Opponent6_D3
400.0,Opponent6_M3
401.0,Huskies_M3
402.0,Huskies_D6
403.0,Opponent6_M2
404.0,Opponent6_F2
405.0,Huskies_D4
406.0,Huskies_M1
407.0,Opponent6_D3
408.0,Opponent6_M2
409.0,Opponent6_D1
410.0,Opponent6_M4
411.0,Opponent6_M1
412.0,Opponent6_D3
413.0,Opponent6_D4
414.0,Huskies_D5
415.0,Opponent6_D4
416.0,Huskies_D2
417.0,Huskies_G1
418.0,Huskies_D5
419.0,Opponent6_D1
420.0,Opponent6_M3
421.0,Opponent6_F2
422.0,Opponent6_M1
423.0,Opponent6_F2
424.0,Opponent6_M2
425.0,Huskies_M3
426.0,Huskies_M1
427.0,Huskies_D5
428.0,Opponent6_D4
429.0,Huskies_M4
430.0,Opponent6_M1
431.0,Opponent6_M2
432.0,Opponent6_M3
433.0,Opponent6_M3
434.0,Opponent6_M4
435.0,Opponent6_D2
436.0,Opponent6_D3
437.0,Opponent6_D4
438.0,Opponent6_D1
439.0,Opponent6_M1
440.0,Opponent6_D2
441.0,Opponent6_M4
442.0,Huskies_M1
443.0,Huskies_M4
444.0,Huskies_F1
445.0,Huskies_M3
446.0,Huskies_D2
447.0,Huskies_D6
448.0,Huskies_M3
449.0,Huskies_D6
450.0,Huskies_F4
451.0,Huskies_D4
452.0,Huskies_M4
453.0,Huskies_D5
454.0,Huskies_M3
455.0,Huskies_D4
456.0,Huskies_D2
457.0,Huskies_D6
458.0,Huskies_G1
459.0,Huskies_D5
460.0,Huskies_M1
461.0,Opponent6_D2
462.0,Opponent6_M4
463.0,Opponent6_M1
464.0,Opponent6_D1
465.0,Opponent6_M2
466.0,Opponent6_D2
467.0,Huskies_M3
468.0,Huskies_D2
469.0,Huskies_D6
470.0,Opponent6_M3
471.0,Opponent6_M3
472.0,Opponent6_M4
473.0,Huskies_M3
474.0,Opponent6_D3
475.0,Opponent6_M1
476.0,Huskies_G1
477.0,Huskies_M6
478.0,Huskies_G1
479.0,Huskies_D6
480.0,Huskies_M3
481.0,Huskies_D4
482.0,Huskies_M6
483.0,Huskies_D4
484.0,Huskies_M1
485.0,Huskies_M4
486.0,Huskies_M1
487.0,Huskies_D5
488.0,Opponent6_M3
489.0,Opponent6_D2
490.0,Opponent6_M4
491.0,Opponent6_M3
492.0,Opponent6_M4
493.0,Opponent6_M1
494.0,Opponent6_M1
495.0,Opponent6_D1
496.0,Huskies_M3
497.0,Huskies_M1
498.0,Huskies_D6
499.0,Huskies_D5
500.0,Huskies_M1
501.0,Huskies_M4
502.0,Huskies_F1
503.0,Opponent6_M2
504.0,Opponent6_F2
505.0,Opponent6_M2
506.0,Opponent6_F2
507.0,Huskies_D5
508.0,Opponent6_M3
509.0,Opponent6_M4
510.0,Opponent6_D2
511.0,Opponent6_M2
512.0,Opponent6_D3
513.0,Opponent6_D4
514.0,Opponent6_D1
515.0,Opponent6_D4
516.0,Opponent6_M1
517.0,Huskies_M6
518.0,Opponent6_D4
519.0,Opponent6_M2
520.0,Huskies_M1
521.0,Huskies_M3
522.0,Huskies_D5
523.0,Huskies_M4
524.0,Opponent6_D3
525.0,Huskies_D4
526.0,Huskies_M1
527.0,Huskies_M3
528.0,Huskies_M6
