Distance,EventDestination_x,EventDestination_y,EventOrigin_x,EventOrigin_y,EventSubType,EventTime,MatchPeriod,Source,Target
3.61,52.0,54.0,50.0,51.0,Simple pass,3.41,1,Opponent9_M1,Opponent9_F1
6.32,58.0,52.0,52.0,54.0,Simple pass,3.86,1,Opponent9_F1,Opponent9_M2
11.18,60.0,63.0,58.0,52.0,Simple pass,4.42,1,Opponent9_M2,Opponent9_M3
19.1,79.0,61.0,60.0,63.0,Simple pass,5.68,1,Opponent9_M3,Opponent9_D1
37.34,66.0,96.0,79.0,61.0,Simple pass,7.8,1,Opponent9_D1,Opponent9_D2
17.72,49.0,91.0,66.0,96.0,High pass,9.78,1,Opponent9_D2,Opponent9_M3
7.28,42.0,89.0,49.0,91.0,Simple pass,11.81,1,Opponent9_M3,Opponent9_F1
14.76,56.0,21.0,69.0,14.0,Simple pass,62.65,1,Huskies_D4,Huskies_D3
28.6,79.0,4.0,56.0,21.0,Simple pass,66.41,1,Huskies_D3,Huskies_D4
12.04,66.0,34.0,75.0,42.0,Head pass,72.42,1,Opponent9_M3,Opponent9_F2
26.31,34.0,22.0,60.0,26.0,Simple pass,80.51,1,Huskies_M6,Huskies_D3
63.41,36.0,97.0,86.0,58.0,Launch,94.21,1,Opponent9_G1,Opponent9_F1
15.13,56.0,78.0,58.0,93.0,Simple pass,108.77,1,Opponent9_D2,Opponent9_M2
15.81,71.0,73.0,56.0,78.0,Simple pass,109.28,1,Opponent9_M2,Opponent9_D1
9.43,63.0,68.0,71.0,73.0,Simple pass,113.27,1,Opponent9_D1,Opponent9_M2
57.0,63.0,11.0,63.0,68.0,Simple pass,117.97,1,Opponent9_M2,Opponent9_D3
22.14,42.0,18.0,63.0,11.0,Simple pass,121.18,1,Opponent9_D3,Opponent9_M1
15.81,57.0,23.0,42.0,18.0,Simple pass,124.28,1,Opponent9_M1,Opponent9_M3
11.18,62.0,13.0,57.0,23.0,Simple pass,126.07,1,Opponent9_M3,Opponent9_D3
4.47,66.0,11.0,62.0,13.0,Simple pass,126.57,1,Opponent9_D3,Opponent9_D3
20.1,68.0,31.0,66.0,11.0,Simple pass,128.71,1,Opponent9_D3,Opponent9_M3
58.55,60.0,89.0,68.0,31.0,High pass,130.59,1,Opponent9_M3,Opponent9_D2
27.29,33.0,93.0,60.0,89.0,Simple pass,134.47,1,Opponent9_D2,Opponent9_F1
13.34,26.0,63.0,39.0,66.0,Simple pass,139.36,1,Opponent9_F1,Opponent9_M1
13.34,13.0,60.0,26.0,63.0,Simple pass,140.23,1,Opponent9_M1,Opponent9_M2
12.04,16.0,42.0,24.0,51.0,Head pass,174.65,1,Opponent9_D1,Opponent9_D4
13.04,75.0,51.0,68.0,40.0,Simple pass,184.36,1,Opponent9_D2,Opponent9_G1
10.44,27.0,34.0,30.0,24.0,Simple pass,194.85,1,Opponent9_M1,Opponent9_F2
24.74,24.0,67.0,30.0,43.0,Simple pass,198.77,1,Huskies_M1,Huskies_D1
34.01,38.0,36.0,24.0,67.0,Simple pass,199.45,1,Huskies_D1,Huskies_M6
29.73,28.0,8.0,38.0,36.0,Simple pass,200.84,1,Huskies_M6,Huskies_D4
52.43,58.0,51.0,28.0,8.0,High pass,203.74,1,Huskies_D4,Huskies_F2
13.04,70.0,45.0,57.0,44.0,Simple pass,207.05,1,Opponent9_M3,Opponent9_D1
21.21,67.0,66.0,70.0,45.0,Simple pass,207.99,1,Opponent9_D1,Opponent9_D2
26.02,66.0,92.0,67.0,66.0,Simple pass,210.17,1,Opponent9_D2,Opponent9_D4
20.62,58.0,73.0,66.0,92.0,Simple pass,212.11,1,Opponent9_D4,Opponent9_F1
27.86,21.0,65.0,47.0,55.0,High pass,223.74,1,Opponent9_F1,Opponent9_F2
9.85,12.0,69.0,21.0,65.0,Simple pass,227.74,1,Opponent9_F2,Opponent9_F1
31.62,14.0,34.0,4.0,4.0,Simple pass,271.52,1,Opponent9_M2,Opponent9_D4
20.1,43.0,30.0,23.0,32.0,Simple pass,276.98,1,Opponent9_D4,Opponent9_D5
23.32,31.0,10.0,43.0,30.0,Simple pass,278.86,1,Opponent9_D5,Opponent9_M2
14.04,70.0,71.0,71.0,57.0,Head pass,305.7,1,Huskies_M6,Huskies_M1
22.8,64.0,93.0,70.0,71.0,Simple pass,307.96,1,Huskies_M1,Huskies_D7
10.63,46.0,52.0,54.0,45.0,Simple pass,327.14,1,Huskies_F2,Huskies_D2
20.1,48.0,32.0,46.0,52.0,Simple pass,330.05,1,Huskies_D2,Huskies_D3
26.25,65.0,12.0,48.0,32.0,Simple pass,334.4,1,Huskies_D3,Huskies_D4
23.77,74.0,34.0,65.0,12.0,Simple pass,337.7,1,Huskies_D4,Huskies_F2
37.11,69.0,60.0,60.0,24.0,Simple pass,360.04,1,Huskies_D3,Huskies_F2
19.85,56.0,75.0,69.0,60.0,Simple pass,361.7,1,Huskies_F2,Huskies_D1
32.56,80.0,97.0,56.0,75.0,High pass,365.96,1,Huskies_D1,Huskies_D7
11.05,97.0,71.0,86.0,72.0,Head pass,369.17,1,Opponent9_D1,Opponent9_G1
55.54,75.0,20.0,97.0,71.0,Hand pass,373.94,1,Opponent9_G1,Opponent9_D3
38.08,38.0,11.0,75.0,20.0,Simple pass,377.52,1,Opponent9_D3,Opponent9_M1
10.0,43.0,23.0,43.0,13.0,Simple pass,384.99,1,Opponent9_M1,Opponent9_D5
10.44,53.0,20.0,43.0,23.0,Simple pass,385.19,1,Opponent9_D5,Opponent9_M1
52.35,15.0,56.0,53.0,20.0,Simple pass,386.41,1,Opponent9_M1,Opponent9_M1
30.02,16.0,97.0,31.0,71.0,Simple pass,437.5,1,Opponent9_D2,Opponent9_F1
10.3,86.0,94.0,95.0,89.0,Head pass,480.0,1,Opponent9_D4,Opponent9_M3
4.0,86.0,98.0,86.0,94.0,Simple pass,482.28,1,Opponent9_M3,Opponent9_D4
6.32,43.0,67.0,41.0,73.0,Simple pass,495.17,1,Huskies_D1,Huskies_D2
19.65,38.0,86.0,43.0,67.0,Simple pass,497.47,1,Huskies_D2,Huskies_D1
23.77,61.0,92.0,38.0,86.0,Simple pass,499.7,1,Huskies_D1,Huskies_D7
26.4,35.0,77.0,56.0,93.0,Simple pass,504.23,1,Huskies_D7,Huskies_D1
30.41,14.0,55.0,35.0,77.0,Simple pass,506.6,1,Huskies_D1,Huskies_G1
10.44,64.0,84.0,74.0,81.0,Head pass,517.5,1,Opponent9_D2,Opponent9_D4
12.81,74.0,76.0,64.0,84.0,Launch,520.14,1,Opponent9_D4,Opponent9_D1
14.0,68.0,59.0,68.0,73.0,Head pass,523.18,1,Opponent9_M3,Opponent9_M2
0.0,68.0,59.0,68.0,59.0,Simple pass,524.85,1,Opponent9_M2,Opponent9_M2
