Distance,EventDestination_x,EventDestination_y,EventOrigin_x,EventOrigin_y,EventSubType,EventTime,MatchPeriod,Source,Target
20.62,33.0,63.0,49.0,50.0,Simple pass,4.73,1,Huskies_F6,Huskies_D2
60.44,71.0,16.0,33.0,63.0,High pass,6.98,1,Huskies_D2,Huskies_F4
1.41,75.0,15.0,74.0,14.0,Simple pass,11.49,1,Huskies_M6,Huskies_F4
4.12,80.0,35.0,76.0,36.0,Simple pass,14.4,1,Huskies_F6,Huskies_F4
34.93,78.0,73.0,70.0,39.0,Simple pass,16.05,1,Opponent11_M5,Opponent11_D2
21.84,41.0,97.0,35.0,76.0,Head pass,21.09,1,Huskies_D2,Huskies_D7
18.97,52.0,78.0,70.0,84.0,Simple pass,26.63,1,Opponent11_D2,Opponent11_F1
20.12,70.0,69.0,52.0,78.0,Simple pass,27.98,1,Opponent11_F1,Opponent11_M5
22.02,69.0,47.0,70.0,69.0,Simple pass,29.71,1,Opponent11_M5,Opponent11_M2
22.2,66.0,69.0,69.0,47.0,Simple pass,31.22,1,Opponent11_M2,Opponent11_M5
51.16,70.0,18.0,66.0,69.0,Simple pass,34.73,1,Opponent11_M5,Opponent11_D7
46.32,59.0,63.0,70.0,18.0,Simple pass,41.07,1,Opponent11_D7,Opponent11_M5
18.97,53.0,45.0,59.0,63.0,Simple pass,46.8,1,Opponent11_M5,Opponent11_M2
32.8,79.0,65.0,53.0,45.0,Simple pass,47.46,1,Opponent11_M2,Opponent11_D5
28.46,88.0,38.0,79.0,65.0,Simple pass,51.0,1,Opponent11_D5,Opponent11_G2
40.52,67.0,89.0,56.0,50.0,Simple pass,61.04,1,Opponent11_M2,Opponent11_D2
25.0,74.0,65.0,67.0,89.0,Simple pass,62.55,1,Opponent11_D2,Opponent11_D5
40.8,62.0,26.0,74.0,65.0,Simple pass,68.33,1,Opponent11_D5,Opponent11_D7
18.11,60.0,8.0,62.0,26.0,Simple pass,72.67,1,Opponent11_D7,Opponent11_D6
45.25,92.0,40.0,60.0,8.0,Simple pass,74.81,1,Opponent11_D6,Opponent11_G2
23.02,79.0,21.0,92.0,40.0,Simple pass,82.58,1,Opponent11_G2,Opponent11_D7
26.63,94.0,43.0,79.0,21.0,Simple pass,84.27,1,Opponent11_D7,Opponent11_G2
15.0,69.0,72.0,57.0,63.0,Simple pass,94.72,1,Opponent11_M5,Opponent11_D2
26.17,66.0,46.0,69.0,72.0,Simple pass,95.2,1,Opponent11_D2,Opponent11_M2
13.04,73.0,57.0,66.0,46.0,Simple pass,98.13,1,Opponent11_M2,Opponent11_D5
12.04,65.0,66.0,73.0,57.0,Simple pass,100.43,1,Opponent11_D5,Opponent11_M5
8.94,73.0,62.0,65.0,66.0,Simple pass,104.61,1,Opponent11_M5,Opponent11_D5
12.53,36.0,14.0,25.0,8.0,Simple pass,133.89,1,Opponent11_F5,Opponent11_M2
21.0,36.0,35.0,36.0,14.0,Simple pass,135.59,1,Opponent11_M2,Opponent11_M5
13.93,31.0,22.0,36.0,35.0,Simple pass,136.7,1,Opponent11_M5,Opponent11_F5
43.27,55.0,58.0,31.0,22.0,Simple pass,138.45,1,Opponent11_F5,Opponent11_D5
26.42,21.0,94.0,34.0,71.0,Simple pass,145.73,1,Opponent11_D5,Opponent11_D2
12.53,54.0,62.0,43.0,68.0,Head pass,253.32,1,Huskies_M1,Huskies_F4
14.32,38.0,81.0,32.0,94.0,High pass,263.76,1,Huskies_D7,Huskies_M1
10.05,76.0,72.0,77.0,82.0,Simple pass,268.46,1,Opponent11_D2,Opponent11_D5
12.37,76.0,80.0,73.0,92.0,Simple pass,269.64,1,Huskies_D7,Huskies_M4
22.02,55.0,66.0,69.0,49.0,Simple pass,274.66,1,Opponent11_M5,Opponent11_F4
19.24,46.0,49.0,55.0,66.0,Simple pass,276.41,1,Opponent11_F4,Opponent11_M6
22.0,60.0,51.0,60.0,29.0,Simple pass,357.56,1,Opponent11_M2,Opponent11_F1
10.3,69.0,46.0,60.0,51.0,Simple pass,357.77,1,Opponent11_F1,Opponent11_D5
11.66,63.0,36.0,69.0,46.0,Simple pass,361.68,1,Opponent11_D5,Opponent11_M2
5.0,67.0,39.0,63.0,36.0,Simple pass,362.43,1,Opponent11_M2,Opponent11_D5
7.07,30.0,90.0,35.0,85.0,Simple pass,386.77,1,Huskies_M4,Huskies_D7
18.87,32.0,73.0,22.0,89.0,Simple pass,397.53,1,Opponent11_F1,Opponent11_M2
25.5,43.0,50.0,32.0,73.0,Simple pass,399.69,1,Opponent11_M2,Opponent11_D7
47.17,26.0,94.0,43.0,50.0,Simple pass,401.65,1,Opponent11_D7,Opponent11_D2
22.56,31.0,72.0,26.0,94.0,Simple pass,405.31,1,Opponent11_D2,Opponent11_F1
30.41,45.0,45.0,31.0,72.0,Simple pass,409.87,1,Opponent11_F1,Opponent11_M2
32.02,53.0,14.0,45.0,45.0,Simple pass,412.63,1,Opponent11_M2,Opponent11_D6
25.24,67.0,35.0,53.0,14.0,Simple pass,415.51,1,Opponent11_D6,Opponent11_D7
24.41,87.0,49.0,67.0,35.0,Simple pass,418.25,1,Opponent11_D7,Opponent11_G2
38.08,72.0,84.0,87.0,49.0,Simple pass,420.77,1,Opponent11_G2,Opponent11_D5
28.02,71.0,56.0,72.0,84.0,Simple pass,426.03,1,Opponent11_D5,Opponent11_M5
23.6,57.0,37.0,71.0,56.0,Simple pass,429.12,1,Opponent11_M5,Opponent11_M2
16.28,69.0,26.0,57.0,37.0,Simple pass,430.92,1,Opponent11_M2,Opponent11_D7
21.21,66.0,5.0,69.0,26.0,Simple pass,432.28,1,Opponent11_D7,Opponent11_D6
14.32,57.0,13.0,44.0,7.0,Simple pass,441.76,1,Opponent11_D6,Opponent11_M2
22.47,58.0,3.0,46.0,22.0,Simple pass,467.92,1,Opponent11_M6,Opponent11_D6
17.46,42.0,10.0,58.0,3.0,Simple pass,468.6,1,Opponent11_D6,Opponent11_F4
27.73,17.0,22.0,42.0,10.0,High pass,470.74,1,Opponent11_F4,Opponent11_F5
11.4,6.0,33.0,13.0,24.0,Simple pass,474.15,1,Huskies_D5,Huskies_G1
27.31,30.0,31.0,41.0,6.0,Simple pass,506.58,1,Huskies_D5,Huskies_D2
34.66,54.0,56.0,30.0,31.0,Simple pass,507.49,1,Huskies_D2,Huskies_M4
37.7,68.0,91.0,54.0,56.0,Simple pass,510.89,1,Huskies_M4,Huskies_D7
15.0,83.0,91.0,68.0,91.0,Simple pass,514.51,1,Huskies_D7,Huskies_F6
20.62,54.0,45.0,46.0,64.0,Head pass,552.43,1,Huskies_F2,Huskies_M6
12.65,42.0,71.0,30.0,67.0,Head pass,596.38,1,Huskies_D2,Huskies_M4
27.0,70.0,77.0,70.0,50.0,Simple pass,601.09,1,Opponent11_D7,Opponent11_M5
86.15,57.0,7.0,71.0,92.0,High pass,607.36,1,Opponent11_M5,Opponent11_D6
15.56,68.0,18.0,57.0,7.0,Simple pass,614.7,1,Opponent11_D6,Opponent11_D7
14.0,68.0,32.0,68.0,18.0,Simple pass,618.3,1,Opponent11_D7,Opponent11_M2
9.06,59.0,31.0,68.0,32.0,Simple pass,620.97,1,Opponent11_M2,Opponent11_M6
7.21,53.0,35.0,59.0,31.0,Simple pass,624.76,1,Opponent11_M6,Opponent11_M2
57.71,26.0,86.0,53.0,35.0,High pass,627.57,1,Opponent11_M2,Opponent11_F1
11.18,35.0,65.0,30.0,55.0,Simple pass,634.31,1,Opponent11_F1,Opponent11_M5
19.03,34.0,46.0,35.0,65.0,Simple pass,637.32,1,Opponent11_M5,Opponent11_M2
28.46,25.0,19.0,34.0,46.0,Simple pass,638.67,1,Opponent11_M2,Opponent11_M6
38.95,72.0,9.0,43.0,35.0,Simple pass,650.53,1,Huskies_M4,Huskies_F4
8.94,31.0,10.0,39.0,14.0,Simple pass,730.65,1,Huskies_F2,Huskies_D5
25.02,32.0,35.0,31.0,10.0,Simple pass,731.58,1,Huskies_D5,Huskies_D2
53.16,47.0,86.0,32.0,35.0,Simple pass,733.44,1,Huskies_D2,Huskies_D7
20.62,34.0,70.0,47.0,86.0,Simple pass,738.57,1,Huskies_D7,Huskies_D2
17.09,61.0,71.0,77.0,77.0,Head pass,743.65,1,Opponent11_D2,Opponent11_M5
62.43,22.0,13.0,58.0,64.0,High pass,754.71,1,Opponent11_M6,Opponent11_D6
15.81,9.0,22.0,22.0,13.0,Simple pass,758.58,1,Opponent11_D6,Opponent11_F5
22.02,35.0,29.0,34.0,7.0,Simple pass,767.91,1,Opponent11_F5,Opponent11_M2
15.52,31.0,14.0,35.0,29.0,Simple pass,769.61,1,Opponent11_M2,Opponent11_F5
15.3,34.0,29.0,31.0,14.0,Simple pass,771.52,1,Opponent11_F5,Opponent11_M2
18.03,33.0,11.0,34.0,29.0,Simple pass,772.84,1,Opponent11_M2,Opponent11_F5
54.56,57.0,60.0,33.0,11.0,Simple pass,774.65,1,Opponent11_F5,Opponent11_D5
15.56,34.0,80.0,45.0,91.0,Simple pass,803.71,1,Huskies_F4,Huskies_M1
35.06,32.0,45.0,34.0,80.0,Simple pass,806.22,1,Huskies_M1,Huskies_D1
9.43,40.0,40.0,32.0,45.0,Simple pass,809.65,1,Huskies_D1,Huskies_F2
6.4,35.0,36.0,40.0,40.0,Simple pass,811.52,1,Huskies_F2,Huskies_D1
23.32,55.0,48.0,35.0,36.0,Simple pass,814.04,1,Huskies_D1,Huskies_M6
6.0,49.0,48.0,55.0,48.0,Simple pass,815.2,1,Huskies_M6,Huskies_M1
26.4,65.0,69.0,49.0,48.0,Simple pass,817.26,1,Huskies_M1,Huskies_M4
26.08,79.0,91.0,65.0,69.0,Simple pass,818.53,1,Huskies_M4,Huskies_F4
