Id,Label
0.0,Opponent13_M1
1.0,Opponent13_D5
2.0,Opponent13_M6
3.0,Huskies_M4
4.0,Opponent13_M1
5.0,Huskies_G1
6.0,Huskies_D3
7.0,Huskies_D8
8.0,Opponent13_D4
9.0,Opponent13_M2
10.0,Opponent13_D6
11.0,Opponent13_D3
12.0,Opponent13_D6
13.0,Opponent13_M6
14.0,Opponent13_M7
15.0,Opponent13_M1
16.0,Opponent13_M6
17.0,Opponent13_M7
18.0,Opponent13_M2
19.0,Opponent13_D4
20.0,Opponent13_M2
21.0,Opponent13_D6
22.0,Huskies_D1
23.0,Huskies_M1
24.0,Huskies_D8
25.0,Huskies_M1
26.0,Huskies_D4
27.0,Huskies_M3
28.0,Huskies_M1
29.0,Huskies_M3
30.0,Huskies_D3
31.0,Huskies_D8
32.0,Huskies_M1
33.0,Huskies_M3
34.0,Opponent13_M7
35.0,Opponent13_M2
36.0,Opponent13_D6
37.0,Opponent13_M7
38.0,Opponent13_D3
39.0,Huskies_D3
40.0,Huskies_M1
41.0,Huskies_M3
42.0,Huskies_D4
43.0,Huskies_M9
44.0,Huskies_D4
45.0,Huskies_M3
46.0,Huskies_D4
47.0,Huskies_M4
48.0,Huskies_D1
49.0,Huskies_D3
50.0,Huskies_D1
51.0,Huskies_M1
52.0,Opponent13_M6
53.0,Opponent13_D2
54.0,Opponent13_D5
55.0,Opponent13_D6
56.0,Opponent13_M7
57.0,Opponent13_M2
58.0,Opponent13_D2
59.0,Huskies_G1
60.0,Huskies_D1
61.0,Huskies_M9
62.0,Huskies_M3
63.0,Huskies_D3
64.0,Opponent13_M7
65.0,Huskies_G1
66.0,Huskies_D3
67.0,Huskies_M3
68.0,Huskies_M9
69.0,Huskies_D4
70.0,Huskies_M4
71.0,Huskies_M3
72.0,Opponent13_G2
73.0,Opponent13_D4
74.0,Opponent13_M2
75.0,Opponent13_D4
76.0,Opponent13_M1
77.0,Opponent13_D6
78.0,Opponent13_M7
79.0,Opponent13_D5
80.0,Opponent13_D6
81.0,Opponent13_D2
82.0,Opponent13_D4
83.0,Opponent13_D2
84.0,Opponent13_D6
85.0,Opponent13_M1
86.0,Opponent13_M2
87.0,Opponent13_M1
88.0,Opponent13_D2
89.0,Opponent13_M2
90.0,Opponent13_M7
91.0,Opponent13_D4
92.0,Opponent13_F1
93.0,Opponent13_D3
94.0,Opponent13_D6
95.0,Opponent13_M2
96.0,Opponent13_M1
97.0,Opponent13_M2
98.0,Opponent13_D6
99.0,Opponent13_M7
100.0,Opponent13_D5
101.0,Huskies_M3
102.0,Huskies_M12
103.0,Huskies_F5
104.0,Huskies_D1
105.0,Huskies_D4
106.0,Huskies_M3
107.0,Huskies_D4
108.0,Opponent13_M2
109.0,Opponent13_D5
110.0,Opponent13_M6
