Id,Label
0.0,Opponent15_M1
1.0,Opponent15_M2
2.0,Opponent15_D1
3.0,Opponent15_D2
4.0,Opponent15_M1
5.0,Huskies_M1
6.0,Opponent15_G1
7.0,Opponent15_D3
8.0,Opponent15_M2
9.0,Opponent15_D1
10.0,Opponent15_M3
11.0,Opponent15_M2
12.0,Huskies_D7
13.0,Huskies_F1
14.0,Huskies_M4
15.0,Huskies_M1
16.0,Huskies_D7
17.0,Opponent15_M3
18.0,Opponent15_F2
19.0,Opponent15_M2
20.0,Opponent15_D4
21.0,Opponent15_D3
22.0,Opponent15_D2
23.0,Opponent15_M3
24.0,Opponent15_D1
25.0,Huskies_M1
26.0,Huskies_D2
27.0,Huskies_D5
28.0,Opponent15_D1
29.0,Huskies_D6
30.0,Opponent15_F2
31.0,Opponent15_M3
32.0,Huskies_G1
33.0,Opponent15_D3
34.0,Opponent15_G1
35.0,Opponent15_D1
36.0,Opponent15_M3
37.0,Opponent15_D1
38.0,Opponent15_D3
39.0,Opponent15_D4
40.0,Opponent15_D3
41.0,Opponent15_D1
42.0,Opponent15_M3
43.0,Opponent15_D4
44.0,Opponent15_D2
45.0,Opponent15_D3
46.0,Opponent15_M2
47.0,Opponent15_D1
48.0,Opponent15_D3
49.0,Opponent15_F1
50.0,Opponent15_G1
51.0,Opponent15_M2
52.0,Opponent15_D2
53.0,Opponent15_G1
54.0,Opponent15_M2
55.0,Huskies_D7
56.0,Huskies_M1
57.0,Huskies_D7
58.0,Huskies_D6
59.0,Huskies_F2
60.0,Opponent15_G1
61.0,Huskies_M1
62.0,Huskies_D6
63.0,Huskies_G1
64.0,Huskies_F2
65.0,Huskies_D5
66.0,Opponent15_D4
67.0,Huskies_M8
68.0,Opponent15_M3
69.0,Huskies_M1
70.0,Huskies_F2
71.0,Opponent15_F1
72.0,Opponent15_D2
73.0,Opponent15_M2
74.0,Opponent15_M1
75.0,Opponent15_F3
76.0,Opponent15_M3
77.0,Opponent15_M1
78.0,Opponent15_F3
79.0,Opponent15_M3
80.0,Opponent15_M2
81.0,Opponent15_D2
82.0,Opponent15_D1
83.0,Opponent15_M3
84.0,Huskies_M1
85.0,Opponent15_D2
86.0,Huskies_M1
87.0,Huskies_G1
88.0,Huskies_D6
89.0,Opponent15_F1
90.0,Opponent15_F2
91.0,Huskies_D6
92.0,Huskies_G1
93.0,Opponent15_D1
94.0,Huskies_D5
95.0,Huskies_M1
96.0,Huskies_D5
97.0,Huskies_D6
98.0,Huskies_D2
99.0,Opponent15_M1
100.0,Huskies_M1
101.0,Huskies_D7
102.0,Opponent15_F2
103.0,Huskies_D7
104.0,Huskies_F2
105.0,Huskies_M4
106.0,Opponent15_D4
107.0,Opponent15_D4
108.0,Opponent15_D3
109.0,Huskies_G1
110.0,Huskies_D2
111.0,Huskies_F2
112.0,Huskies_D5
113.0,Huskies_F2
114.0,Huskies_D7
115.0,Huskies_M4
116.0,Opponent15_M1
117.0,Huskies_F2
118.0,Huskies_D5
119.0,Huskies_M6
120.0,Huskies_M4
121.0,Huskies_D7
122.0,Huskies_M4
123.0,Huskies_F1
124.0,Huskies_M8
125.0,Huskies_D7
126.0,Opponent15_F2
127.0,Opponent15_M2
128.0,Opponent15_D1
129.0,Huskies_D2
130.0,Huskies_F1
131.0,Huskies_M6
132.0,Huskies_F2
133.0,Huskies_D7
134.0,Huskies_F2
135.0,Huskies_D6
136.0,Huskies_M1
137.0,Huskies_D2
138.0,Huskies_D6
139.0,Huskies_F2
140.0,Huskies_M6
141.0,Huskies_F1
142.0,Huskies_M4
143.0,Opponent15_M2
144.0,Opponent15_D2
145.0,Opponent15_D1
146.0,Opponent15_D3
147.0,Opponent15_G1
148.0,Opponent15_F3
149.0,Opponent15_D2
150.0,Opponent15_M3
151.0,Opponent15_M2
152.0,Opponent15_M3
153.0,Opponent15_F3
