Id,Label
0.0,Huskies_F6
1.0,Huskies_D2
2.0,Huskies_M6
3.0,Huskies_F6
4.0,Opponent11_M5
5.0,Huskies_D2
6.0,Opponent11_D2
7.0,Opponent11_F1
8.0,Opponent11_M5
9.0,Opponent11_M2
10.0,Opponent11_M5
11.0,Opponent11_D7
12.0,Opponent11_M5
13.0,Opponent11_M2
14.0,Opponent11_D5
15.0,Opponent11_M2
16.0,Opponent11_D2
17.0,Opponent11_D5
18.0,Opponent11_D7
19.0,Opponent11_D6
20.0,Opponent11_G2
21.0,Opponent11_D7
22.0,Opponent11_M5
23.0,Opponent11_D2
24.0,Opponent11_M2
25.0,Opponent11_D5
26.0,Opponent11_M5
27.0,Opponent11_F5
28.0,Opponent11_M2
29.0,Opponent11_M5
30.0,Opponent11_F5
31.0,Opponent11_D5
32.0,Huskies_M1
33.0,Huskies_D7
34.0,Opponent11_D2
35.0,Huskies_D7
36.0,Opponent11_M5
37.0,Opponent11_F4
38.0,Opponent11_M2
39.0,Opponent11_F1
40.0,Opponent11_D5
41.0,Opponent11_M2
42.0,Huskies_M4
43.0,Opponent11_F1
44.0,Opponent11_M2
45.0,Opponent11_D7
46.0,Opponent11_D2
47.0,Opponent11_F1
48.0,Opponent11_M2
49.0,Opponent11_D6
50.0,Opponent11_D7
51.0,Opponent11_G2
52.0,Opponent11_D5
53.0,Opponent11_M5
54.0,Opponent11_M2
55.0,Opponent11_D7
56.0,Opponent11_D6
57.0,Opponent11_M6
58.0,Opponent11_D6
59.0,Opponent11_F4
60.0,Huskies_D5
61.0,Huskies_D5
62.0,Huskies_D2
63.0,Huskies_M4
64.0,Huskies_D7
65.0,Huskies_F2
66.0,Huskies_D2
67.0,Opponent11_D7
68.0,Opponent11_M5
69.0,Opponent11_D6
70.0,Opponent11_D7
71.0,Opponent11_M2
72.0,Opponent11_M6
73.0,Opponent11_M2
74.0,Opponent11_F1
75.0,Opponent11_M5
76.0,Opponent11_M2
77.0,Huskies_M4
78.0,Huskies_F2
79.0,Huskies_D5
80.0,Huskies_D2
81.0,Huskies_D7
82.0,Opponent11_D2
83.0,Opponent11_M6
84.0,Opponent11_D6
85.0,Opponent11_F5
86.0,Opponent11_M2
87.0,Opponent11_F5
88.0,Opponent11_M2
89.0,Opponent11_F5
90.0,Huskies_F4
91.0,Huskies_M1
92.0,Huskies_D1
93.0,Huskies_F2
94.0,Huskies_D1
95.0,Huskies_M6
96.0,Huskies_M1
97.0,Huskies_M4
98.0,Huskies_F4
99.0,Opponent11_D5
100.0,Opponent11_F1
101.0,Huskies_M1
102.0,Huskies_D1
103.0,Huskies_M1
104.0,Opponent11_M2
105.0,Huskies_D2
106.0,Huskies_F2
107.0,Huskies_M4
108.0,Huskies_M6
109.0,Huskies_M4
110.0,Huskies_F6
111.0,Huskies_M1
112.0,Opponent11_G2
113.0,Opponent11_D5
114.0,Opponent11_M2
115.0,Opponent11_M2
116.0,Huskies_F2
117.0,Opponent11_D5
118.0,Opponent11_M2
119.0,Opponent11_D6
120.0,Opponent11_F5
121.0,Opponent11_D6
122.0,Huskies_M6
123.0,Huskies_M1
124.0,Huskies_F2
125.0,Huskies_M1
126.0,Huskies_D5
127.0,Huskies_F2
128.0,Huskies_M1
129.0,Huskies_D7
130.0,Huskies_F4
131.0,Huskies_F2
132.0,Huskies_D5
133.0,Huskies_M6
134.0,Opponent11_F5
135.0,Huskies_M1
136.0,Huskies_D5
137.0,Huskies_D7
138.0,Huskies_G1
139.0,Opponent11_D5
140.0,Opponent11_D2
141.0,Opponent11_D5
142.0,Opponent11_M5
143.0,Opponent11_F1
144.0,Opponent11_M2
145.0,Opponent11_D7
146.0,Opponent11_M2
147.0,Opponent11_M5
148.0,Opponent11_M2
149.0,Opponent11_G2
150.0,Opponent11_M5
151.0,Opponent11_D2
152.0,Opponent11_D5
153.0,Opponent11_D7
154.0,Opponent11_F5
155.0,Opponent11_F4
156.0,Opponent11_F5
157.0,Opponent11_D6
158.0,Huskies_M1
159.0,Huskies_F2
160.0,Huskies_F4
161.0,Huskies_F2
162.0,Huskies_M1
163.0,Huskies_D5
164.0,Huskies_D1
165.0,Huskies_G1
166.0,Huskies_D7
167.0,Huskies_M4
168.0,Huskies_D7
169.0,Huskies_D2
170.0,Huskies_G1
171.0,Huskies_F4
172.0,Opponent11_F5
173.0,Huskies_D1
174.0,Huskies_D7
175.0,Opponent11_M2
176.0,Opponent11_D5
177.0,Opponent11_D6
178.0,Opponent11_D5
179.0,Opponent11_D2
180.0,Huskies_D5
181.0,Huskies_M4
182.0,Huskies_M6
183.0,Huskies_D5
184.0,Opponent11_D6
185.0,Opponent11_M6
186.0,Opponent11_F4
187.0,Huskies_F4
188.0,Huskies_M6
189.0,Huskies_D1
190.0,Huskies_G1
191.0,Huskies_D2
192.0,Huskies_M1
193.0,Opponent11_D7
194.0,Opponent11_M2
195.0,Huskies_M4
196.0,Huskies_M1
197.0,Huskies_D2
198.0,Opponent11_M2
199.0,Huskies_F6
200.0,Opponent11_D5
201.0,Opponent11_D7
202.0,Opponent11_M2
203.0,Opponent11_M5
204.0,Huskies_D2
205.0,Huskies_M1
206.0,Huskies_D2
207.0,Huskies_D7
208.0,Opponent11_M2
209.0,Huskies_M1
210.0,Huskies_D5
211.0,Huskies_M1
212.0,Huskies_M6
213.0,Huskies_M1
214.0,Huskies_D7
215.0,Huskies_M1
216.0,Huskies_F2
217.0,Opponent11_D2
218.0,Opponent11_M6
219.0,Opponent11_M2
220.0,Huskies_F2
221.0,Opponent11_D6
222.0,Opponent11_D7
223.0,Opponent11_M5
224.0,Opponent11_G2
225.0,Opponent11_D7
226.0,Opponent11_D5
227.0,Huskies_D7
228.0,Opponent11_M5
229.0,Opponent11_D5
230.0,Opponent11_M2
231.0,Opponent11_F5
232.0,Huskies_M6
233.0,Huskies_M4
234.0,Opponent11_F4
235.0,Opponent11_F1
236.0,Opponent11_M2
237.0,Opponent11_D6
238.0,Opponent11_F1
239.0,Opponent11_D6
240.0,Huskies_F2
241.0,Huskies_D1
242.0,Huskies_M1
243.0,Opponent11_D7
244.0,Opponent11_M2
245.0,Opponent11_F5
246.0,Huskies_D5
247.0,Huskies_D1
248.0,Opponent11_D5
249.0,Opponent11_F1
250.0,Huskies_D5
251.0,Opponent11_D6
252.0,Huskies_G1
253.0,Huskies_D2
254.0,Opponent11_D2
255.0,Huskies_G1
256.0,Huskies_M6
257.0,Opponent11_F4
258.0,Opponent11_M5
259.0,Opponent11_M2
260.0,Opponent11_F4
261.0,Opponent11_M6
262.0,Huskies_D7
263.0,Huskies_F6
264.0,Opponent11_D7
265.0,Opponent11_M5
266.0,Opponent11_D5
267.0,Opponent11_D2
268.0,Opponent11_D5
269.0,Huskies_F2
270.0,Huskies_M1
271.0,Opponent11_F1
272.0,Huskies_D2
273.0,Huskies_M1
274.0,Opponent11_M5
275.0,Opponent11_M6
276.0,Opponent11_F1
277.0,Huskies_M1
278.0,Huskies_M4
279.0,Huskies_F6
280.0,Huskies_M1
281.0,Huskies_F2
282.0,Huskies_D5
283.0,Huskies_D1
284.0,Huskies_F2
285.0,Huskies_F6
286.0,Huskies_D7
287.0,Huskies_M1
288.0,Huskies_D2
289.0,Huskies_D1
290.0,Huskies_D5
291.0,Huskies_F2
292.0,Huskies_F6
293.0,Opponent11_F5
294.0,Opponent11_M5
295.0,Opponent11_M2
296.0,Huskies_M1
297.0,Huskies_F6
298.0,Huskies_M1
299.0,Opponent11_M6
300.0,Opponent11_F5
301.0,Huskies_M1
302.0,Huskies_F6
303.0,Huskies_D7
304.0,Huskies_F6
305.0,Huskies_D7
306.0,Huskies_M6
307.0,Huskies_F2
308.0,Huskies_D5
309.0,Opponent11_M2
310.0,Opponent11_M6
311.0,Huskies_G1
312.0,Huskies_M1
313.0,Huskies_F2
314.0,Huskies_D1
315.0,Huskies_D1
316.0,Huskies_F5
317.0,Huskies_M6
318.0,Opponent11_D7
319.0,Opponent11_M2
320.0,Huskies_M1
321.0,Huskies_D2
322.0,Huskies_D2
323.0,Huskies_M4
324.0,Opponent11_M2
325.0,Opponent11_D1
326.0,Opponent11_M5
327.0,Opponent11_D6
328.0,Opponent11_D1
329.0,Huskies_F6
330.0,Huskies_F5
331.0,Huskies_F6
332.0,Huskies_M4
333.0,Huskies_D2
334.0,Huskies_G1
335.0,Huskies_F2
336.0,Huskies_G1
337.0,Huskies_D2
338.0,Huskies_M1
339.0,Huskies_F2
340.0,Huskies_D5
341.0,Huskies_F2
342.0,Huskies_M1
343.0,Huskies_M4
344.0,Huskies_M1
345.0,Huskies_M6
346.0,Huskies_D7
347.0,Huskies_M1
348.0,Huskies_F6
349.0,Huskies_G1
350.0,Huskies_M6
351.0,Huskies_F5
352.0,Opponent11_M5
353.0,Opponent11_M2
354.0,Opponent11_M5
355.0,Opponent11_D5
356.0,Opponent11_M5
357.0,Opponent11_D6
358.0,Huskies_F6
359.0,Huskies_D7
360.0,Huskies_F2
361.0,Huskies_D5
362.0,Huskies_F2
363.0,Huskies_M1
364.0,Huskies_F2
365.0,Huskies_D5
366.0,Huskies_F2
367.0,Huskies_D7
368.0,Huskies_F6
369.0,Opponent11_M2
370.0,Opponent11_D6
371.0,Opponent11_D7
372.0,Opponent11_M5
373.0,Opponent11_D7
374.0,Opponent11_D5
375.0,Opponent11_F3
376.0,Opponent11_D5
377.0,Opponent11_F3
378.0,Opponent11_D1
379.0,Opponent11_M3
380.0,Huskies_F5
381.0,Huskies_F5
382.0,Opponent11_D6
383.0,Opponent11_M3
384.0,Opponent11_D7
385.0,Huskies_D1
386.0,Huskies_F2
387.0,Opponent11_G2
388.0,Opponent11_M3
389.0,Huskies_D5
390.0,Huskies_D1
391.0,Opponent11_M3
392.0,Opponent11_D2
393.0,Opponent11_M3
394.0,Opponent11_D5
395.0,Opponent11_D7
396.0,Opponent11_D6
397.0,Huskies_F5
398.0,Huskies_D5
399.0,Huskies_D1
400.0,Huskies_M1
401.0,Huskies_D2
402.0,Huskies_D7
403.0,Huskies_D2
404.0,Huskies_F2
405.0,Huskies_D1
406.0,Huskies_F6
407.0,Huskies_M1
408.0,Opponent11_M2
409.0,Opponent11_M2
410.0,Opponent11_F3
411.0,Opponent11_M3
412.0,Opponent11_M2
413.0,Opponent11_F3
414.0,Opponent11_M5
415.0,Opponent11_D6
416.0,Opponent11_D1
417.0,Opponent11_M5
418.0,Opponent11_D6
419.0,Opponent11_D1
420.0,Opponent11_M5
421.0,Opponent11_D7
422.0,Opponent11_D5
423.0,Opponent11_D5
424.0,Opponent11_M3
425.0,Opponent11_M2
426.0,Opponent11_M3
427.0,Opponent11_M5
428.0,Huskies_M1
429.0,Opponent11_D2
430.0,Opponent11_M2
431.0,Opponent11_F3
432.0,Opponent11_M5
433.0,Opponent11_D1
434.0,Opponent11_D6
435.0,Opponent11_M5
436.0,Opponent11_M2
437.0,Huskies_F2
438.0,Huskies_D2
439.0,Opponent11_D6
440.0,Opponent11_F3
441.0,Opponent11_D1
442.0,Opponent11_F3
443.0,Huskies_F5
444.0,Huskies_M1
445.0,Opponent11_D7
446.0,Opponent11_M2
447.0,Opponent11_D1
448.0,Huskies_M4
449.0,Huskies_D2
450.0,Huskies_F1
451.0,Huskies_D7
452.0,Opponent11_F4
453.0,Opponent11_D6
454.0,Opponent11_M2
455.0,Huskies_F5
456.0,Opponent11_D7
457.0,Opponent11_M3
458.0,Opponent11_M2
459.0,Opponent11_D6
460.0,Opponent11_M5
461.0,Opponent11_F3
462.0,Opponent11_D1
463.0,Opponent11_M2
464.0,Huskies_M4
465.0,Huskies_D7
466.0,Huskies_F1
467.0,Huskies_M4
468.0,Huskies_D2
469.0,Huskies_D1
470.0,Huskies_M12
471.0,Huskies_D5
472.0,Huskies_D1
473.0,Opponent11_M2
474.0,Opponent11_D1
475.0,Opponent11_M2
476.0,Opponent11_D5
477.0,Opponent11_M2
478.0,Huskies_D1
479.0,Huskies_D1
480.0,Huskies_F1
481.0,Huskies_D5
482.0,Opponent11_D6
483.0,Huskies_D5
484.0,Opponent11_M2
485.0,Huskies_D5
486.0,Huskies_M4
487.0,Huskies_D2
488.0,Huskies_D7
489.0,Opponent11_D1
490.0,Opponent11_M2
491.0,Opponent11_F3
492.0,Opponent11_M2
493.0,Opponent11_M3
494.0,Huskies_F6
495.0,Opponent11_M2
496.0,Opponent11_F3
497.0,Huskies_D1
