Distance,EventDestination_x,EventDestination_y,EventOrigin_x,EventOrigin_y,EventSubType,EventTime,MatchPeriod,Source,Target
22.36,30.0,38.0,50.0,48.0,Simple pass,3.24,1,Huskies_F6,Huskies_D1
61.61,80.0,2.0,30.0,38.0,Launch,5.19,1,Huskies_D1,Huskies_F5
7.62,28.0,95.0,35.0,92.0,Simple pass,55.68,1,Huskies_M4,Huskies_D8
28.84,52.0,79.0,28.0,95.0,High pass,56.86,1,Huskies_D8,Huskies_F5
22.63,68.0,95.0,52.0,79.0,Head pass,59.08,1,Huskies_F5,Huskies_F6
18.38,47.0,97.0,64.0,90.0,Head pass,61.18,1,Opponent8_D6,Opponent8_F2
20.88,41.0,77.0,47.0,97.0,Smart pass,62.4,1,Opponent8_F2,Opponent8_M1
31.32,26.0,34.0,35.0,64.0,Simple pass,67.35,1,Huskies_M6,Huskies_D1
30.27,30.0,4.0,26.0,34.0,Simple pass,69.81,1,Huskies_D1,Huskies_D4
14.87,44.0,9.0,30.0,4.0,Simple pass,74.61,1,Huskies_D4,Huskies_M12
51.04,70.0,11.0,68.0,62.0,Simple pass,140.78,1,Opponent8_D3,Opponent8_D7
7.81,64.0,16.0,70.0,11.0,Simple pass,143.34,1,Opponent8_D7,Opponent8_M5
12.17,73.0,23.0,71.0,35.0,Simple pass,146.55,1,Huskies_F5,Huskies_M6
11.18,53.0,21.0,64.0,23.0,Simple pass,185.58,1,Huskies_F2,Huskies_D4
9.49,94.0,66.0,85.0,69.0,Simple pass,193.89,1,Huskies_F5,Huskies_D8
16.49,66.0,91.0,62.0,75.0,Simple pass,234.49,1,Opponent8_M1,Opponent8_D6
62.29,63.0,2.0,17.0,44.0,Launch,274.65,1,Huskies_G1,Huskies_M12
7.62,89.0,87.0,82.0,90.0,Simple pass,327.93,1,Opponent8_F2,Opponent8_D6
38.08,32.0,37.0,41.0,74.0,Simple pass,355.89,1,Huskies_D3,Huskies_D1
32.25,36.0,5.0,32.0,37.0,Simple pass,358.94,1,Huskies_D1,Huskies_D4
25.0,29.0,29.0,36.0,5.0,Simple pass,361.54,1,Huskies_D4,Huskies_D1
47.04,31.0,76.0,29.0,29.0,Simple pass,365.3,1,Huskies_D1,Huskies_D3
13.04,43.0,74.0,44.0,87.0,Simple pass,369.66,1,Huskies_D3,Huskies_M6
9.06,90.0,92.0,81.0,91.0,Simple pass,379.51,1,Huskies_F6,Huskies_D8
10.63,97.0,84.0,90.0,92.0,Simple pass,383.38,1,Huskies_D8,Huskies_F6
16.12,40.0,14.0,42.0,30.0,Simple pass,481.88,1,Huskies_M6,Huskies_M12
21.95,69.0,3.0,58.0,22.0,Simple pass,490.18,1,Huskies_M6,Huskies_M12
14.04,55.0,2.0,69.0,3.0,Simple pass,492.16,1,Huskies_M12,Huskies_D4
21.21,76.0,5.0,55.0,2.0,High pass,493.45,1,Huskies_D4,Huskies_F5
12.81,84.0,17.0,92.0,27.0,Simple pass,503.68,1,Opponent8_D2,Opponent8_D7
32.8,58.0,37.0,84.0,17.0,High pass,506.43,1,Opponent8_D7,Opponent8_M2
38.33,77.0,65.0,67.0,28.0,Simple pass,513.29,1,Opponent8_M5,Opponent8_D3
31.14,74.0,96.0,77.0,65.0,Simple pass,515.29,1,Opponent8_D3,Opponent8_D6
23.19,71.0,73.0,74.0,96.0,Simple pass,517.21,1,Opponent8_D6,Opponent8_D3
39.2,66.0,9.0,70.0,48.0,Simple pass,592.76,1,Huskies_F5,Huskies_M12
7.07,84.0,6.0,89.0,11.0,Simple pass,634.94,1,Huskies_M12,Huskies_F5
22.8,66.0,20.0,84.0,6.0,Simple pass,636.3,1,Huskies_F5,Huskies_F2
48.01,67.0,68.0,66.0,20.0,Simple pass,638.69,1,Huskies_F2,Huskies_D8
7.81,73.0,73.0,67.0,68.0,Simple pass,641.3,1,Huskies_D8,Huskies_F6
2.0,71.0,73.0,73.0,73.0,Simple pass,644.52,1,Huskies_F6,Huskies_M4
5.39,73.0,68.0,71.0,73.0,Simple pass,651.09,1,Huskies_M4,Huskies_F2
11.7,62.0,72.0,73.0,68.0,Simple pass,653.24,1,Huskies_F2,Huskies_M4
40.02,53.0,33.0,62.0,72.0,Simple pass,657.08,1,Huskies_M4,Huskies_D1
22.0,70.0,5.0,70.0,27.0,Simple pass,662.35,1,Huskies_D1,Huskies_D4
26.48,75.0,31.0,70.0,5.0,Simple pass,667.39,1,Huskies_D4,Huskies_F5
8.06,84.0,24.0,76.0,25.0,Simple pass,669.87,1,Opponent8_M6,Opponent8_D2
23.19,61.0,27.0,84.0,24.0,Simple pass,670.59,1,Opponent8_D2,Opponent8_M6
24.84,80.0,11.0,61.0,27.0,Simple pass,672.32,1,Opponent8_M6,Opponent8_D7
3.16,77.0,12.0,80.0,11.0,Simple pass,672.94,1,Opponent8_D7,Opponent8_D7
54.04,24.0,14.0,26.0,68.0,Simple pass,694.4,1,Huskies_D3,Huskies_D1
12.21,31.0,4.0,24.0,14.0,Simple pass,698.85,1,Huskies_D1,Huskies_D4
20.62,26.0,24.0,31.0,4.0,Simple pass,703.98,1,Huskies_D4,Huskies_D1
27.02,25.0,51.0,26.0,24.0,Simple pass,707.51,1,Huskies_D1,Huskies_D3
16.12,33.0,65.0,25.0,51.0,Simple pass,709.34,1,Huskies_D3,Huskies_M4
17.12,35.0,48.0,33.0,65.0,Simple pass,713.56,1,Huskies_M4,Huskies_D3
23.35,39.0,25.0,35.0,48.0,Simple pass,716.64,1,Huskies_D3,Huskies_F2
22.09,37.0,3.0,39.0,25.0,Simple pass,718.97,1,Huskies_F2,Huskies_D4
30.07,67.0,5.0,37.0,3.0,Simple pass,721.63,1,Huskies_D4,Huskies_F5
12.0,73.0,27.0,73.0,15.0,Simple pass,725.07,1,Huskies_F5,Huskies_M12
28.44,87.0,55.0,82.0,83.0,Simple pass,772.15,1,Opponent8_D3,Opponent8_G1
52.48,42.0,82.0,87.0,55.0,High pass,774.82,1,Opponent8_G1,Opponent8_F1
17.89,38.0,87.0,30.0,71.0,Simple pass,778.26,1,Huskies_D8,Huskies_M4
15.03,39.0,72.0,38.0,87.0,Simple pass,779.78,1,Huskies_M4,Huskies_F2
58.03,37.0,14.0,39.0,72.0,Simple pass,781.75,1,Huskies_F2,Huskies_D4
23.35,33.0,37.0,37.0,14.0,Simple pass,788.46,1,Huskies_D4,Huskies_D1
23.26,43.0,58.0,33.0,37.0,Simple pass,790.51,1,Huskies_D1,Huskies_F2
18.97,40.0,67.0,58.0,73.0,Simple pass,829.73,1,Huskies_F5,Huskies_M6
56.46,92.0,89.0,40.0,67.0,Simple pass,830.7,1,Huskies_M6,Huskies_F6
51.24,87.0,38.0,92.0,89.0,Cross,837.31,1,Huskies_F6,Huskies_F5
16.03,71.0,26.0,72.0,42.0,Simple pass,842.04,1,Huskies_M6,Huskies_D4
10.77,67.0,36.0,71.0,26.0,Simple pass,844.02,1,Huskies_D4,Huskies_F2
8.25,86.0,93.0,94.0,91.0,Simple pass,930.13,1,Huskies_F6,Huskies_D8
43.97,55.0,25.0,68.0,67.0,Simple pass,946.11,1,Huskies_F2,Huskies_D4
23.71,44.0,46.0,55.0,25.0,Simple pass,949.14,1,Huskies_D4,Huskies_D1
63.7,91.0,89.0,44.0,46.0,High pass,951.36,1,Huskies_D1,Huskies_D8
9.06,77.0,93.0,76.0,84.0,Simple pass,976.59,1,Huskies_F6,Huskies_D8
5.0,80.0,89.0,77.0,93.0,Simple pass,978.24,1,Huskies_D8,Huskies_F6
10.0,90.0,86.0,84.0,94.0,Head pass,987.45,1,Huskies_D8,Huskies_F6
5.0,87.0,90.0,90.0,86.0,Simple pass,989.73,1,Huskies_F6,Huskies_M6
17.46,73.0,56.0,77.0,39.0,Head pass,997.14,1,Huskies_D4,Huskies_F2
12.0,77.0,44.0,77.0,56.0,Simple pass,1000.99,1,Huskies_F2,Huskies_M4
23.54,53.0,49.0,58.0,26.0,Simple pass,1052.28,1,Huskies_F2,Huskies_D4
18.36,62.0,33.0,53.0,49.0,Simple pass,1054.42,1,Huskies_D4,Huskies_F2
66.04,97.0,89.0,62.0,33.0,High pass,1057.72,1,Huskies_F2,Huskies_F6
51.2,86.0,39.0,97.0,89.0,Cross,1061.42,1,Huskies_F6,Huskies_M12
50.92,88.0,29.0,40.0,46.0,High pass,1073.46,1,Huskies_D4,Huskies_M12
