Id,Label
0.0,Opponent4_M1
1.0,Opponent4_D1
2.0,Opponent4_D2
3.0,Opponent4_D3
4.0,Opponent4_D4
5.0,Huskies_D4
6.0,Huskies_M3
7.0,Huskies_M6
8.0,Opponent4_M3
9.0,Opponent4_D2
10.0,Opponent4_D1
11.0,Huskies_D2
12.0,Huskies_M6
13.0,Huskies_M2
14.0,Huskies_M6
15.0,Huskies_D5
16.0,Huskies_M1
17.0,Huskies_D2
18.0,Huskies_G1
19.0,Opponent4_M1
20.0,Huskies_D2
21.0,Huskies_G1
22.0,Opponent4_M3
23.0,Opponent4_M1
24.0,Opponent4_D4
25.0,Opponent4_D3
26.0,Opponent4_D2
27.0,Opponent4_D1
28.0,Opponent4_M2
29.0,Opponent4_M3
30.0,Opponent4_D4
31.0,Opponent4_D3
32.0,Opponent4_D2
33.0,Opponent4_D1
34.0,Opponent4_D3
35.0,Huskies_D4
36.0,Huskies_M6
37.0,Huskies_F2
38.0,Huskies_M2
39.0,Huskies_M6
40.0,Huskies_M3
41.0,Huskies_D4
42.0,Huskies_G1
43.0,Opponent4_D4
44.0,Opponent4_G1
45.0,Opponent4_D1
46.0,Opponent4_D2
47.0,Huskies_M1
48.0,Huskies_D5
49.0,Opponent4_M3
50.0,Opponent4_D3
51.0,Huskies_F3
52.0,Huskies_D4
53.0,Opponent4_D4
54.0,Opponent4_D5
55.0,Opponent4_D1
56.0,Huskies_D4
57.0,Huskies_M2
58.0,Huskies_M6
59.0,Huskies_M2
60.0,Huskies_D4
61.0,Huskies_F2
62.0,Huskies_M1
63.0,Huskies_D5
64.0,Huskies_F2
65.0,Huskies_D5
66.0,Huskies_D2
67.0,Opponent4_M2
68.0,Opponent4_D5
69.0,Huskies_F2
70.0,Huskies_D1
71.0,Huskies_D2
72.0,Huskies_D1
73.0,Opponent4_D1
74.0,Opponent4_M1
75.0,Opponent4_D1
76.0,Opponent4_M1
77.0,Opponent4_D1
78.0,Opponent4_D2
79.0,Huskies_F2
80.0,Huskies_F3
81.0,Huskies_D5
82.0,Huskies_G1
83.0,Huskies_D2
84.0,Huskies_D1
85.0,Huskies_D5
86.0,Opponent4_M1
87.0,Huskies_F3
88.0,Huskies_D5
89.0,Huskies_F3
90.0,Huskies_M6
91.0,Huskies_F3
92.0,Huskies_D1
93.0,Huskies_M1
94.0,Opponent4_D1
95.0,Huskies_M3
96.0,Huskies_M1
97.0,Huskies_D1
98.0,Opponent4_D1
99.0,Opponent4_D5
100.0,Opponent4_M4
101.0,Huskies_M1
102.0,Huskies_M2
103.0,Huskies_D5
104.0,Huskies_F2
105.0,Huskies_M1
106.0,Huskies_M6
107.0,Huskies_D4
108.0,Huskies_D5
109.0,Opponent4_M3
110.0,Opponent4_D5
111.0,Opponent4_D1
112.0,Opponent4_D2
113.0,Opponent4_D3
114.0,Opponent4_M1
115.0,Opponent4_D5
116.0,Opponent4_M1
117.0,Opponent4_D2
118.0,Huskies_D1
119.0,Huskies_D5
120.0,Huskies_M1
121.0,Huskies_D4
122.0,Huskies_D2
123.0,Huskies_D4
124.0,Opponent4_D3
125.0,Opponent4_D4
126.0,Opponent4_M3
127.0,Opponent4_F1
128.0,Opponent4_D4
129.0,Opponent4_M1
130.0,Opponent4_D5
131.0,Opponent4_D4
132.0,Opponent4_D5
133.0,Opponent4_M1
134.0,Opponent4_D3
135.0,Huskies_G1
136.0,Opponent4_M1
137.0,Opponent4_D2
138.0,Opponent4_F1
139.0,Huskies_G1
140.0,Huskies_M6
141.0,Huskies_D2
142.0,Huskies_M3
143.0,Opponent4_D4
144.0,Opponent4_G1
145.0,Opponent4_D2
146.0,Opponent4_D3
147.0,Huskies_F2
148.0,Huskies_M2
149.0,Huskies_M6
150.0,Huskies_M2
151.0,Huskies_G1
152.0,Huskies_D5
153.0,Huskies_F2
