Distance,EventDestination_x,EventDestination_y,EventOrigin_x,EventOrigin_y,EventSubType,EventTime,MatchPeriod,Source,Target
8.94,59.0,47.0,51.0,51.0,Simple pass,0.84,1,Opponent19_F1,Opponent19_M1
6.71,28.0,68.0,34.0,71.0,Head pass,33.7,1,Huskies_M6,Huskies_D2
33.38,61.0,73.0,28.0,68.0,High pass,35.46,1,Huskies_D2,Huskies_F1
53.15,78.0,83.0,74.0,30.0,Simple pass,84.94,1,Opponent19_D3,Opponent19_D2
22.36,68.0,63.0,78.0,83.0,Simple pass,90.8,1,Opponent19_D2,Opponent19_M1
29.41,85.0,87.0,68.0,63.0,Simple pass,93.08,1,Opponent19_M1,Opponent19_D2
24.35,93.0,64.0,85.0,87.0,Simple pass,96.86,1,Opponent19_D2,Opponent19_G1
24.08,58.0,71.0,34.0,69.0,Simple pass,105.94,1,Opponent19_F1,Opponent19_M2
45.28,63.0,26.0,58.0,71.0,Simple pass,107.14,1,Opponent19_M2,Opponent19_D4
14.21,50.0,18.0,39.0,27.0,Head pass,144.46,1,Huskies_M4,Huskies_F1
21.0,80.0,15.0,59.0,15.0,Simple pass,174.25,1,Opponent19_M1,Opponent19_D3
14.76,67.0,7.0,74.0,20.0,Simple pass,190.75,1,Huskies_M12,Huskies_D5
11.4,70.0,18.0,67.0,7.0,Simple pass,191.44,1,Huskies_D5,Huskies_M12
12.04,58.0,9.0,67.0,17.0,Simple pass,194.6,1,Huskies_M12,Huskies_D5
19.1,72.0,5.0,85.0,19.0,Simple pass,198.54,1,Opponent19_D3,Opponent19_M1
12.17,84.0,7.0,72.0,5.0,Simple pass,200.46,1,Opponent19_M1,Opponent19_D4
16.76,58.0,61.0,53.0,45.0,Simple pass,257.04,1,Opponent19_F2,Opponent19_M3
14.32,31.0,95.0,34.0,81.0,Simple pass,262.85,1,Opponent19_M3,Opponent19_D1
22.56,36.0,73.0,31.0,95.0,Simple pass,264.61,1,Opponent19_D1,Opponent19_M1
22.2,39.0,95.0,36.0,73.0,Simple pass,266.01,1,Opponent19_M1,Opponent19_M3
17.89,25.0,98.0,33.0,82.0,Simple pass,276.38,1,Opponent19_F1,Opponent19_M3
12.81,35.0,90.0,25.0,98.0,Simple pass,277.0,1,Opponent19_M3,Opponent19_D1
7.21,29.0,94.0,35.0,90.0,Simple pass,280.0,1,Opponent19_D1,Opponent19_M3
9.0,27.0,95.0,18.0,95.0,Simple pass,303.66,1,Opponent19_F1,Opponent19_D1
17.09,11.0,89.0,27.0,95.0,Simple pass,305.21,1,Opponent19_D1,Opponent19_M3
10.63,18.0,97.0,11.0,89.0,Simple pass,306.6,1,Opponent19_M3,Opponent19_F1
50.7,5.0,48.0,18.0,97.0,Cross,307.92,1,Opponent19_F1,Opponent19_F2
22.47,35.0,62.0,43.0,83.0,Simple pass,336.89,1,Opponent19_D1,Opponent19_M1
7.28,28.0,60.0,35.0,62.0,High pass,337.72,1,Opponent19_M1,Opponent19_F2
20.62,21.0,29.0,26.0,49.0,Simple pass,340.42,1,Huskies_M6,Huskies_D5
14.42,33.0,37.0,21.0,29.0,Simple pass,343.33,1,Huskies_D5,Huskies_M3
21.84,44.0,64.0,38.0,43.0,Simple pass,346.56,1,Opponent19_M1,Opponent19_M3
27.66,38.0,91.0,44.0,64.0,Simple pass,348.58,1,Opponent19_M3,Opponent19_D1
19.21,26.0,76.0,38.0,91.0,Simple pass,349.33,1,Opponent19_D1,Opponent19_F1
18.87,36.0,92.0,26.0,76.0,Simple pass,352.08,1,Opponent19_F1,Opponent19_D1
29.07,38.0,63.0,36.0,92.0,Simple pass,354.42,1,Opponent19_D1,Opponent19_M1
18.44,12.0,36.0,24.0,22.0,Simple pass,377.92,1,Huskies_D1,Huskies_G1
58.94,27.0,93.0,12.0,36.0,Simple pass,380.47,1,Huskies_G1,Huskies_D6
47.85,74.0,84.0,27.0,93.0,High pass,384.46,1,Huskies_D6,Huskies_F1
15.3,90.0,88.0,87.0,73.0,Launch,390.36,1,Opponent19_D3,Opponent19_D2
10.3,81.0,93.0,90.0,88.0,Head pass,393.81,1,Opponent19_D2,Opponent19_D1
9.22,72.0,95.0,81.0,93.0,Simple pass,395.14,1,Opponent19_D1,Opponent19_M3
51.0,61.0,19.0,61.0,70.0,Simple pass,429.57,1,Opponent19_D3,Opponent19_D4
16.49,57.0,35.0,61.0,19.0,Simple pass,434.7,1,Opponent19_D4,Opponent19_M1
28.02,56.0,63.0,57.0,35.0,Simple pass,437.06,1,Opponent19_M1,Opponent19_M2
19.21,71.0,51.0,56.0,63.0,Simple pass,438.69,1,Opponent19_M2,Opponent19_D3
41.59,64.0,92.0,71.0,51.0,Simple pass,440.53,1,Opponent19_D3,Opponent19_D2
15.26,60.0,78.0,68.0,91.0,Simple pass,480.47,1,Opponent19_D1,Opponent19_M2
23.35,76.0,61.0,60.0,78.0,Simple pass,481.69,1,Opponent19_M2,Opponent19_D3
37.0,76.0,24.0,76.0,61.0,Simple pass,484.16,1,Opponent19_D3,Opponent19_D4
19.72,59.0,14.0,76.0,24.0,Simple pass,487.1,1,Opponent19_D4,Opponent19_M4
21.84,65.0,35.0,59.0,14.0,Simple pass,489.92,1,Opponent19_M4,Opponent19_M1
19.65,69.0,9.0,50.0,14.0,Simple pass,495.56,1,Opponent19_F2,Opponent19_D4
55.61,25.0,43.0,69.0,9.0,High pass,498.01,1,Opponent19_D4,Opponent19_F1
30.68,25.0,66.0,15.0,37.0,Hand pass,504.27,1,Huskies_G1,Huskies_D6
22.2,28.0,44.0,25.0,66.0,Simple pass,507.04,1,Huskies_D6,Huskies_M3
53.08,98.0,89.0,45.0,86.0,High pass,515.12,1,Huskies_M3,Huskies_F1
13.15,74.0,41.0,87.0,43.0,Simple pass,523.62,1,Opponent19_M1,Opponent19_G1
47.01,8.0,54.0,9.0,7.0,Cross,562.61,1,Opponent19_M4,Opponent19_M3
17.46,31.0,88.0,15.0,95.0,Simple pass,571.22,1,Opponent19_M2,Opponent19_D1
26.25,6.0,80.0,31.0,88.0,Simple pass,574.15,1,Opponent19_D1,Opponent19_M3
47.04,4.0,33.0,6.0,80.0,Cross,576.49,1,Opponent19_M3,Opponent19_F2
29.73,20.0,28.0,10.0,56.0,Simple pass,579.71,1,Huskies_D6,Huskies_M12
29.73,12.0,91.0,22.0,63.0,Head pass,622.51,1,Opponent19_M1,Opponent19_D3
8.25,20.0,89.0,12.0,91.0,Simple pass,625.8,1,Opponent19_D3,Opponent19_M1
22.47,28.0,68.0,20.0,89.0,Simple pass,628.44,1,Opponent19_M1,Opponent19_D2
5.66,69.0,83.0,65.0,87.0,Head pass,662.11,1,Opponent19_D1,Opponent19_D1
18.11,72.0,70.0,54.0,72.0,Head pass,666.16,1,Huskies_D6,Huskies_M12
19.0,82.0,75.0,63.0,75.0,Simple pass,671.31,1,Opponent19_M2,Opponent19_D2
40.31,77.0,35.0,82.0,75.0,Simple pass,672.54,1,Opponent19_D2,Opponent19_D4
24.04,60.0,18.0,77.0,35.0,Simple pass,674.52,1,Opponent19_D4,Opponent19_M4
19.85,73.0,33.0,60.0,18.0,Simple pass,677.54,1,Opponent19_M4,Opponent19_M1
18.6,6.0,29.0,17.0,14.0,Simple pass,687.12,1,Huskies_D1,Huskies_G1
19.85,48.0,14.0,33.0,27.0,Simple pass,705.57,1,Opponent19_F1,Opponent19_M1
23.35,25.0,10.0,48.0,14.0,Simple pass,707.59,1,Opponent19_M1,Opponent19_F1
76.12,38.0,85.0,25.0,10.0,High pass,711.88,1,Opponent19_F1,Opponent19_D1
19.0,38.0,66.0,38.0,85.0,Simple pass,716.41,1,Opponent19_D1,Opponent19_M2
7.21,32.0,70.0,38.0,66.0,Simple pass,718.66,1,Opponent19_M2,Opponent19_M3
18.03,31.0,49.0,13.0,50.0,Hand pass,744.35,1,Huskies_G1,Huskies_M3
30.68,21.0,20.0,31.0,49.0,Simple pass,747.75,1,Huskies_M3,Huskies_D5
15.62,33.0,30.0,21.0,20.0,Simple pass,750.94,1,Huskies_D5,Huskies_M3
6.4,37.0,25.0,33.0,30.0,Simple pass,753.05,1,Huskies_M3,Huskies_M6
15.81,28.0,12.0,37.0,25.0,Simple pass,754.79,1,Huskies_M6,Huskies_D5
22.63,44.0,28.0,28.0,12.0,Simple pass,756.85,1,Huskies_D5,Huskies_M6
19.21,32.0,13.0,44.0,28.0,Simple pass,757.52,1,Huskies_M6,Huskies_D5
18.68,83.0,10.0,65.0,5.0,Simple pass,769.94,1,Huskies_M6,Huskies_M12
6.71,77.0,7.0,83.0,10.0,Simple pass,799.65,1,Huskies_D5,Huskies_M3
36.0,33.0,77.0,33.0,41.0,Simple pass,836.07,1,Huskies_D2,Huskies_D6
17.69,45.0,90.0,33.0,77.0,Simple pass,837.39,1,Huskies_D6,Huskies_D7
8.06,59.0,79.0,58.0,87.0,Simple pass,857.55,1,Huskies_D6,Huskies_M4
25.0,39.0,64.0,59.0,79.0,Simple pass,859.12,1,Huskies_M4,Huskies_D2
8.54,42.0,72.0,39.0,64.0,Simple pass,863.33,1,Huskies_D2,Huskies_M4
40.85,57.0,34.0,42.0,72.0,Simple pass,866.21,1,Huskies_M4,Huskies_M6
8.06,58.0,26.0,57.0,34.0,Simple pass,867.13,1,Huskies_M6,Huskies_D1
17.69,70.0,13.0,58.0,26.0,Simple pass,869.56,1,Huskies_D1,Huskies_M12
26.63,89.0,12.0,67.0,27.0,Simple pass,872.86,1,Huskies_M6,Huskies_M12
4.12,90.0,16.0,89.0,12.0,Simple pass,878.22,1,Huskies_M12,Huskies_M6
15.0,44.0,68.0,59.0,68.0,Simple pass,968.51,1,Huskies_M4,Huskies_M3
25.46,62.0,86.0,44.0,68.0,Simple pass,971.59,1,Huskies_M3,Huskies_D7
25.63,38.0,77.0,62.0,86.0,Simple pass,972.04,1,Huskies_D7,Huskies_D6
30.15,35.0,47.0,38.0,77.0,Simple pass,973.84,1,Huskies_D6,Huskies_D2
29.73,45.0,19.0,35.0,47.0,Simple pass,976.04,1,Huskies_D2,Huskies_D1
61.03,70.0,89.0,68.0,28.0,High pass,982.76,1,Huskies_D1,Huskies_D7
3.61,68.0,86.0,70.0,89.0,Simple pass,987.3,1,Huskies_D7,Huskies_M4
9.22,66.0,95.0,68.0,86.0,Simple pass,989.38,1,Huskies_M4,Huskies_D7
24.52,61.0,71.0,66.0,95.0,Simple pass,989.89,1,Huskies_D7,Huskies_M3
6.4,66.0,67.0,61.0,71.0,Simple pass,992.33,1,Huskies_M3,Huskies_M12
18.03,72.0,84.0,66.0,67.0,Simple pass,993.92,1,Huskies_M12,Huskies_D7
4.0,72.0,80.0,72.0,84.0,Simple pass,996.06,1,Huskies_D7,Huskies_M4
11.0,72.0,91.0,72.0,80.0,Simple pass,996.48,1,Huskies_M4,Huskies_M12
16.28,96.0,85.0,93.0,69.0,Simple pass,1003.38,1,Opponent19_D2,Opponent19_M3
39.01,6.0,48.0,7.0,87.0,Cross,1076.43,1,Opponent19_M4,Opponent19_D4
5.39,71.0,94.0,76.0,96.0,Simple pass,1116.02,1,Huskies_M4,Huskies_D7
43.86,39.0,64.0,71.0,94.0,Simple pass,1121.02,1,Huskies_D7,Huskies_D2
17.0,47.0,49.0,39.0,64.0,Simple pass,1121.52,1,Huskies_D2,Huskies_D1
10.77,69.0,46.0,65.0,36.0,Simple pass,1128.8,1,Huskies_D1,Huskies_M6
14.04,70.0,32.0,69.0,46.0,Simple pass,1129.93,1,Huskies_M6,Huskies_M12
40.01,37.0,29.0,36.0,69.0,Simple pass,1145.9,1,Huskies_M4,Huskies_D1
33.84,65.0,10.0,37.0,29.0,Simple pass,1149.04,1,Huskies_D1,Huskies_D5
34.0,35.0,26.0,65.0,10.0,Simple pass,1151.65,1,Huskies_D5,Huskies_D1
73.25,74.0,88.0,35.0,26.0,High pass,1155.37,1,Huskies_D1,Huskies_D7
18.97,80.0,70.0,74.0,88.0,Simple pass,1158.39,1,Huskies_D7,Huskies_M6
22.36,90.0,90.0,80.0,70.0,Simple pass,1161.87,1,Huskies_M6,Huskies_M12
6.08,88.0,15.0,94.0,14.0,Simple pass,1268.05,1,Opponent19_D4,Opponent19_M1
10.3,35.0,20.0,30.0,11.0,Simple pass,1313.43,1,Opponent19_M4,Opponent19_M1
60.01,34.0,80.0,35.0,20.0,Simple pass,1315.83,1,Opponent19_M1,Opponent19_M3
23.54,39.0,57.0,34.0,80.0,Simple pass,1322.78,1,Opponent19_M3,Opponent19_M1
24.17,29.0,35.0,39.0,57.0,Simple pass,1325.25,1,Opponent19_M1,Opponent19_F1
