Distance,EventDestination_x,EventDestination_y,EventOrigin_x,EventOrigin_y,EventSubType,EventTime,MatchPeriod,Source,Target
28.28,69.0,69.0,49.0,49.0,Simple pass,0.11,1,Opponent7_M1,Opponent7_D1
22.14,32.0,41.0,25.0,62.0,Head pass,9.6,1,Huskies_M4,Huskies_M6
13.34,40.0,24.0,27.0,21.0,Head pass,15.3,1,Huskies_D5,Huskies_F1
7.62,44.0,30.0,51.0,27.0,Head pass,18.8,1,Opponent7_D4,Opponent7_M2
18.38,27.0,35.0,34.0,18.0,Simple pass,22.34,1,Huskies_M6,Huskies_M1
10.77,32.0,40.0,28.0,30.0,Simple pass,37.17,1,Huskies_D1,Huskies_M4
6.4,27.0,36.0,32.0,40.0,Simple pass,37.64,1,Huskies_M4,Huskies_D1
8.06,52.0,88.0,59.0,92.0,Head pass,50.48,1,Opponent7_D1,Opponent7_F2
11.4,59.0,97.0,52.0,88.0,Simple pass,52.85,1,Opponent7_F2,Opponent7_M7
41.05,18.0,95.0,59.0,97.0,Smart pass,55.36,1,Opponent7_M7,Opponent7_M1
12.0,92.0,22.0,80.0,22.0,Simple pass,103.5,1,Opponent7_M6,Opponent7_D4
53.37,41.0,91.0,29.0,39.0,Simple pass,130.91,1,Huskies_M1,Huskies_F6
25.06,76.0,47.0,64.0,69.0,Simple pass,137.03,1,Huskies_F6,Huskies_M4
65.86,27.0,81.0,71.0,32.0,High pass,170.91,1,Opponent7_D3,Opponent7_F2
27.78,48.0,61.0,34.0,85.0,Simple pass,177.15,1,Huskies_F6,Huskies_M4
19.85,45.0,94.0,30.0,81.0,Simple pass,181.48,1,Opponent7_M1,Opponent7_M7
12.65,22.0,98.0,18.0,86.0,Simple pass,205.48,1,Opponent7_M2,Opponent7_D2
25.5,47.0,93.0,22.0,98.0,Simple pass,206.64,1,Opponent7_D2,Opponent7_D1
18.25,44.0,75.0,47.0,93.0,Simple pass,207.41,1,Opponent7_D1,Opponent7_M6
32.89,55.0,44.0,44.0,75.0,Simple pass,209.84,1,Opponent7_M6,Opponent7_D3
23.71,44.0,65.0,55.0,44.0,Simple pass,211.4,1,Opponent7_D3,Opponent7_M6
16.4,54.0,26.0,44.0,39.0,Simple pass,218.18,1,Opponent7_D3,Opponent7_D3
30.36,90.0,41.0,61.0,32.0,Simple pass,222.32,1,Opponent7_D3,Opponent7_G1
16.12,22.0,48.0,30.0,34.0,Simple pass,232.1,1,Huskies_M8,Opponent7_F2
30.0,22.0,78.0,22.0,48.0,Simple pass,234.23,1,Opponent7_F2,Opponent7_M7
13.89,43.0,96.0,55.0,89.0,Simple pass,264.1,1,Huskies_D8,Huskies_D2
25.96,38.0,39.0,63.0,32.0,Simple pass,270.17,1,Huskies_M8,Opponent7_M2
27.29,25.0,63.0,38.0,39.0,Simple pass,273.04,1,Opponent7_M2,Opponent7_F2
22.56,20.0,85.0,25.0,63.0,Simple pass,274.41,1,Opponent7_F2,Opponent7_M1
13.15,22.0,98.0,20.0,85.0,Simple pass,277.08,1,Opponent7_M1,Opponent7_M7
42.45,80.0,81.0,91.0,40.0,Hand pass,309.14,1,Opponent7_G1,Opponent7_D1
8.6,75.0,74.0,80.0,81.0,Simple pass,312.24,1,Opponent7_D1,Opponent7_M2
56.01,76.0,18.0,75.0,74.0,Simple pass,315.63,1,Opponent7_M2,Opponent7_D3
39.29,86.0,56.0,76.0,18.0,Simple pass,321.42,1,Opponent7_D3,Opponent7_G1
30.0,86.0,86.0,86.0,56.0,Simple pass,325.11,1,Opponent7_G1,Opponent7_D1
12.04,85.0,74.0,86.0,86.0,Simple pass,326.65,1,Opponent7_D1,Opponent7_M6
29.73,65.0,96.0,85.0,74.0,Simple pass,328.68,1,Opponent7_M6,Opponent7_M7
70.77,5.0,10.0,33.0,75.0,Smart pass,338.14,1,Opponent7_M1,Opponent7_D4
23.09,33.0,9.0,35.0,32.0,Simple pass,357.58,1,Huskies_M1,Huskies_D5
7.21,57.0,30.0,63.0,34.0,Simple pass,362.32,1,Huskies_F5,Huskies_M6
28.18,70.0,5.0,57.0,30.0,Simple pass,363.55,1,Huskies_M6,Huskies_F5
11.18,72.0,16.0,70.0,5.0,Simple pass,368.18,1,Huskies_F5,Huskies_M6
